forecast_id,year_month,product_id,region_id,forecast_version,forecast_units,forecast_revenue_eur,actual_units,actual_revenue_eur
43087,2024-03,1038,1,Rolling Forecast,100,54754.51,92,53683.4
43088,2024-03,1038,2,Budget,61,34686.98,51,32539.769999999997
43089,2024-03,1038,6,Rolling Forecast,1,1243.79,2,1123.6
43090,2024-03,1038,8,Latest Estimate,105,73211.92,121,71423.29
43091,2024-03,1038,10,Rolling Forecast,6,2873.98,5,2992.84
43092,2024-03,1039,1,Budget,90,69801.63,99,67207.98
43093,2024-03,1039,3,Latest Estimate,9,7997.82,10,6880.05
43094,2024-03,1039,7,Rolling Forecast,22,17628.21,23,15392.64
43095,2024-03,1039,10,Rolling Forecast,85,59960.9,95,58020.08
43096,2024-03,1040,1,Rolling Forecast,74,40781.48,90,34804.03
43097,2024-03,1040,2,Rolling Forecast,65,23832.25,68,24777.83
43098,2024-03,1040,4,Rolling Forecast,32,14857.81,36,13937.73
43099,2024-03,1040,6,Rolling Forecast,38,13861.84,50,12845.84
43100,2024-03,1040,8,Latest Estimate,130,49665.6,137,51890.1
43101,2024-03,1040,9,Rolling Forecast,60,27241.89,94,35209.51
43102,2024-03,1041,1,Budget,88,27281.19,87,26666.89
43103,2024-03,1041,2,Rolling Forecast,80,24106.94,82,21771.78
43104,2024-03,1041,4,Rolling Forecast,52,13956.55,55,14484.98
43105,2024-03,1041,6,Latest Estimate,36,16230.18,40,13635.33
43106,2024-03,1042,1,Rolling Forecast,85,29383.11,76,29095.649999999998
43107,2024-03,1042,2,Rolling Forecast,48,22837.03,64,24414.91
43108,2024-03,1042,3,Latest Estimate,6,4783.74,11,4970.29
43109,2024-03,1042,5,Rolling Forecast,18,4834.65,14,5220.83
43110,2024-03,1042,6,Latest Estimate,88,30364.39,91,35844.33
43111,2024-03,1042,8,Budget,16,6202.9,14,5482.35
43112,2024-03,1043,1,Latest Estimate,106,35544.46,110,35042.59
43113,2024-03,1043,2,Budget,57,22755.33,71,22922.489999999998
43114,2024-03,1043,3,Latest Estimate,108,50286.66,133,43467.66
43115,2024-03,1043,4,Rolling Forecast,82,34318.55,94,33728.91
43116,2024-03,1043,5,Budget,101,44578.38,147,48877.18000000001
43117,2024-03,1043,6,Budget,19,7564.52,22,7860.14
43118,2024-03,1043,7,Latest Estimate,101,33270.5,106,32369.84
43119,2024-03,1043,9,Rolling Forecast,24,9781.72,28,9915.99
43120,2024-03,1044,1,Latest Estimate,45,20258.14,46,18029.38
43121,2024-03,1044,3,Rolling Forecast,91,44968.58,113,43092.56
43122,2024-03,1044,4,Rolling Forecast,230,92382.08,234,88665.25
43123,2024-03,1044,5,Latest Estimate,131,32878.09,107,37037.14
43124,2024-03,1044,7,Latest Estimate,41,18776.17,49,18495.76
43125,2024-03,1044,10,Latest Estimate,9,3767.11,10,4138.19
43126,2024-03,1045,1,Rolling Forecast,125,63720.35,125,51667.17
43127,2024-03,1045,2,Latest Estimate,209,105173.44,212,83383.58
43128,2024-03,1045,3,Latest Estimate,132,54404.23,115,46048.06
43129,2024-03,1045,5,Latest Estimate,47,20282.42,45,18170.87
43130,2024-03,1045,6,Budget,66,30599.55,68,25732.600000000002
43131,2024-03,1045,7,Budget,52,20858.16,47,18990.33
43132,2024-03,1045,8,Rolling Forecast,36,15903.89,33,14425.06
43133,2024-03,1046,2,Latest Estimate,119,64826.4,110,63328.45
43134,2024-03,1046,3,Rolling Forecast,111,42614.19,97,46611.590000000004
43135,2024-03,1046,4,Latest Estimate,24,10901.91,20,11481.869999999999
43136,2024-03,1046,5,Budget,72,34326.71,77,37761.85
43137,2024-03,1046,6,Budget,170,88342.84,191,101796.12
43138,2024-03,1046,8,Rolling Forecast,41,17159.91,41,21522.16
43139,2024-03,1047,2,Rolling Forecast,13,9470.21,12,7345.52
43140,2024-03,1047,3,Rolling Forecast,9,7830.37,10,6118.61
43141,2024-03,1047,4,Latest Estimate,246,147331.78,292,154339.98
43142,2024-03,1047,5,Rolling Forecast,16,9925.05,18,10218.61
43143,2024-03,1047,8,Latest Estimate,147,72962.17,137,68257.25
43144,2024-03,1047,9,Rolling Forecast,20,13328.28,24,14850.119999999999
43145,2024-03,1048,1,Latest Estimate,182,81909.8,191,97331.98
43146,2024-03,1048,2,Latest Estimate,49,27433.12,47,24826.09
43147,2024-03,1048,5,Rolling Forecast,290,141089.47,269,134683.55
43148,2024-03,1048,6,Rolling Forecast,33,34865.24,50,26191.58
43149,2024-03,1048,9,Latest Estimate,7,4895.05,8,5355.19
43150,2024-03,1049,3,Rolling Forecast,15,5507.09,15,5375.65
43151,2024-03,1049,5,Latest Estimate,46,16110.0,44,15728.34
43152,2024-03,1049,6,Rolling Forecast,17,7431.38,24,8714.62
43153,2024-03,1049,8,Rolling Forecast,69,23835.43,70,23590.72
43154,2024-03,1050,1,Rolling Forecast,74,23901.22,77,38790.86
43155,2024-03,1050,4,Budget,96,45039.88,83,41879.17999999999
43156,2024-03,1050,5,Rolling Forecast,137,69203.27,126,66001.18
43157,2024-03,1050,6,Rolling Forecast,95,51897.51,107,52747.39
43158,2024-03,1050,7,Latest Estimate,19,9908.04,19,10124.58
43159,2024-03,1050,9,Latest Estimate,46,21896.41,41,22217.42
43160,2024-03,1050,10,Rolling Forecast,101,57701.66,112,57647.85
43161,2024-03,1051,1,Rolling Forecast,3,1491.79,3,1312.47
43162,2024-03,1051,2,Latest Estimate,86,43328.12,93,36851.1
43163,2024-03,1051,4,Latest Estimate,139,46071.7,129,52380.159999999996
43164,2024-03,1051,5,Rolling Forecast,213,83145.52,222,84618.86
43165,2024-03,1051,6,Rolling Forecast,72,35417.08,82,34808.88
43166,2024-03,1051,7,Rolling Forecast,90,45817.4,93,36707.29
43167,2024-03,1051,10,Rolling Forecast,4,1653.2,3,1443.63
43168,2024-03,1052,1,Latest Estimate,31,14512.97,36,14150.56
43169,2024-03,1052,2,Latest Estimate,10,5756.26,12,4880.02
43170,2024-03,1052,4,Rolling Forecast,64,27860.48,71,28282.739999999998
43171,2024-03,1052,5,Latest Estimate,186,86492.33,230,87615.22
43172,2024-03,1052,6,Rolling Forecast,24,9949.1,24,9228.37
43173,2024-03,1052,8,Latest Estimate,12,7300.62,14,6374.45
43174,2024-03,1052,9,Latest Estimate,115,45851.92,129,50074.25
43175,2024-03,1052,10,Rolling Forecast,20,7979.87,17,7218.02
43176,2024-03,1053,1,Rolling Forecast,81,25645.98,74,26168.96
43177,2024-03,1053,2,Rolling Forecast,76,25178.09,70,24374.08
43178,2024-03,1053,3,Budget,84,33051.01,77,30084.65
43179,2024-03,1053,5,Budget,4,1980.59,4,1825.31
43180,2024-03,1053,6,Rolling Forecast,129,54247.28,131,50656.100000000006
43181,2024-03,1053,9,Budget,345,191787.55,466,182662.13999999998
43182,2024-03,1053,10,Budget,24,11773.45,33,12930.43
43183,2024-03,1054,1,Budget,66,56314.22,84,41074.31
43184,2024-03,1054,2,Latest Estimate,113,37439.01,104,41110.13
43185,2024-03,1054,3,Rolling Forecast,15,9557.21,22,12050.18
43186,2024-03,1054,4,Rolling Forecast,49,27465.49,54,29244.899999999998
43187,2024-03,1054,5,Budget,47,18790.33,40,19381.04
43188,2024-03,1054,6,Rolling Forecast,16,11797.53,22,11183.97
43189,2024-03,1054,7,Rolling Forecast,57,30135.64,74,38751.99
43190,2024-03,1054,8,Rolling Forecast,20,10710.1,26,11585.14
43191,2024-03,1054,9,Budget,18,9128.19,21,9722.82
43192,2024-03,1054,10,Rolling Forecast,17,10017.34,20,10453.56
43193,2024-03,1055,1,Budget,28,11076.75,27,12731.36
43194,2024-03,1055,2,Budget,27,10796.3,28,12626.919999999998
43195,2024-03,1055,4,Latest Estimate,68,27393.02,75,29949.36
43196,2024-03,1055,9,Rolling Forecast,5,2612.5,5,2410.91
43197,2024-03,1055,10,Latest Estimate,85,32171.94,89,35419.08
43198,2024-03,1056,1,Budget,50,15845.42,50,22377.11
43199,2024-03,1056,3,Rolling Forecast,136,61981.3,142,58283.06
43200,2024-03,1056,4,Budget,174,70786.96,154,64396.33
43201,2024-03,1056,5,Rolling Forecast,3,2164.4,4,1802.62
43202,2024-03,1056,7,Budget,34,22780.88,41,18889.69
43203,2024-03,1056,8,Rolling Forecast,13,5940.31,12,5312.81
43204,2024-03,1056,10,Rolling Forecast,12,7308.99,17,7855.76
43205,2024-03,1057,1,Rolling Forecast,55,20550.26,54,22967.86
43206,2024-03,1057,3,Rolling Forecast,22,8174.0,18,7436.98
43207,2024-03,1057,6,Rolling Forecast,39,22934.97,55,24781.81
43208,2024-03,1058,1,Latest Estimate,56,45484.83,63,35113.94
43209,2024-03,1058,3,Budget,10,4078.32,9,4993.81
43210,2024-03,1058,4,Rolling Forecast,16,10836.93,16,8856.42
43211,2024-03,1058,5,Latest Estimate,19,11748.47,19,10934.31
43212,2024-03,1058,6,Budget,54,26204.92,51,23765.44
43213,2024-03,1058,7,Budget,1,378.32,1,524.92
43214,2024-03,1058,9,Rolling Forecast,90,52655.99,111,50153.81
43215,2024-03,1059,2,Latest Estimate,19,6124.79,21,9267.26
43216,2024-03,1059,3,Rolling Forecast,24,8815.61,26,9809.28
43217,2024-03,1059,5,Budget,150,47276.0,144,52505.32
43218,2024-03,1059,6,Budget,45,25553.13,48,19104.32
43219,2024-03,1059,8,Latest Estimate,91,45299.93,85,37694.16
43220,2024-03,1059,9,Rolling Forecast,18,7853.96,20,8440.42
43221,2024-03,1060,1,Latest Estimate,9,1537.2,8,1387.35
43222,2024-03,1060,2,Rolling Forecast,30,5037.45,30,4649.79
43223,2024-03,1060,3,Budget,387,55642.45,454,62200.43
43224,2024-03,1060,6,Budget,104,17710.82,141,21108.440000000002
43225,2024-03,1060,7,Rolling Forecast,13,2209.16,13,2232.64
43226,2024-03,1061,3,Rolling Forecast,45,4610.89,46,6587.73
43227,2024-03,1062,3,Rolling Forecast,22,8404.49,26,6439.39
43228,2024-03,1062,5,Latest Estimate,21,4871.1,19,3951.67
43229,2024-03,1062,8,Rolling Forecast,24,8876.39,30,7322.3
43230,2024-03,1063,1,Rolling Forecast,77,13874.74,83,15858.7
43231,2024-03,1063,2,Latest Estimate,138,17823.89,131,23112.69
43232,2024-03,1063,3,Rolling Forecast,33,5987.43,39,6834.72
43233,2024-03,1063,4,Rolling Forecast,78,18157.58,97,17554.6
43234,2024-03,1063,5,Budget,65,14145.74,65,12450.92
43235,2024-03,1063,6,Rolling Forecast,149,15433.57,156,27236.47
43236,2024-03,1063,7,Rolling Forecast,49,8698.68,51,9590.26
43237,2024-03,1063,8,Latest Estimate,54,8374.06,52,10922.76
43238,2024-03,1063,9,Latest Estimate,65,9843.05,72,11922.41
43239,2024-03,1064,1,Rolling Forecast,36,9080.14,41,8139.46
43240,2024-03,1064,5,Latest Estimate,175,30354.44,164,30821.18
43241,2024-03,1064,6,Rolling Forecast,21,3400.99,21,4448.639999999999
43242,2024-03,1064,7,Rolling Forecast,8,2988.96,12,2824.53
43243,2024-03,1064,9,Rolling Forecast,52,19694.67,89,16318.92
43244,2024-03,1065,1,Rolling Forecast,23,3401.92,25,3868.23
43245,2024-03,1065,2,Latest Estimate,76,9913.49,75,10951.79
43246,2024-03,1065,3,Budget,105,17955.01,125,17357.1
43247,2024-03,1065,5,Budget,67,9457.93,55,7327.71
43248,2024-03,1065,6,Budget,71,9991.88,87,11312.3
43249,2024-03,1065,7,Rolling Forecast,29,3143.98,28,4309.68
43250,2024-03,1065,8,Rolling Forecast,5,775.2,5,793.53
43251,2024-03,1065,9,Latest Estimate,11,1936.71,14,1881.13
43252,2024-03,1066,1,Rolling Forecast,186,24727.71,169,26004.269999999997
43253,2024-03,1066,3,Budget,4,832.89,5,915.57
43254,2024-03,1066,4,Budget,77,10526.48,83,12667.72
43255,2024-03,1066,5,Rolling Forecast,92,7892.83,77,10175.02
43256,2024-03,1066,6,Rolling Forecast,337,55816.91,337,54646.31
43257,2024-03,1066,7,Rolling Forecast,811,126419.73,836,134640.34
43258,2024-03,1066,8,Rolling Forecast,16,4054.77,20,3432.54
43259,2024-03,1066,10,Latest Estimate,110,19627.98,124,22038.14
43260,2024-03,1067,1,Rolling Forecast,132,23146.58,136,25128.97
43261,2024-03,1067,2,Rolling Forecast,127,28846.32,137,25486.49
43262,2024-03,1067,3,Budget,8,1783.71,9,1850.21
43263,2024-03,1067,4,Latest Estimate,105,17549.75,113,20104.65
43264,2024-03,1067,5,Budget,92,17221.59,92,16061.96
43265,2024-03,1067,6,Rolling Forecast,45,7905.78,43,7702.56
43266,2024-03,1067,7,Budget,75,14259.11,72,12700.83
43267,2024-03,1067,8,Budget,11,2043.63,11,2007.28
43268,2024-03,1067,9,Latest Estimate,90,17867.89,97,16498.04
43269,2024-03,1067,10,Latest Estimate,19,4100.72,22,3956.3
43270,2024-03,1068,1,Budget,160,25545.63,150,22561.11
43271,2024-03,1068,3,Budget,69,11823.68,73,10487.71
43272,2024-03,1068,6,Budget,56,10921.26,60,10649.62
43273,2024-03,1068,7,Budget,73,13741.77,71,13184.8
43274,2024-03,1068,8,Rolling Forecast,64,9393.7,62,10412.19
43275,2024-03,1068,9,Budget,19,3494.02,20,3538.69
43276,2024-03,1068,10,Rolling Forecast,47,6833.33,41,6777.34
43277,2024-03,1069,1,Rolling Forecast,42,7270.3,47,8661.0
43278,2024-03,1069,3,Rolling Forecast,61,13064.56,69,12847.95
43279,2024-03,1069,4,Budget,40,5213.32,34,6525.67
43280,2024-03,1069,5,Rolling Forecast,82,12857.58,84,13064.12
43281,2024-03,1069,6,Rolling Forecast,72,11718.98,75,13166.92
43282,2024-03,1069,8,Budget,43,9015.0,41,8010.82
43283,2024-03,1069,9,Latest Estimate,78,14558.04,78,13294.48
43284,2024-03,1070,1,Latest Estimate,277,36007.55,244,35614.97
43285,2024-03,1070,2,Budget,67,5855.19,55,7105.36
43286,2024-03,1070,5,Budget,25,4415.61,23,3447.96
43287,2024-03,1070,6,Latest Estimate,118,12129.8,119,16572.92
43288,2024-03,1070,8,Latest Estimate,42,8039.04,46,6883.45
43289,2024-03,1070,9,Rolling Forecast,72,11337.62,67,8576.93
43290,2024-03,1070,10,Rolling Forecast,13,2296.31,15,2493.35
43291,2024-03,1071,1,Latest Estimate,45,7882.54,45,6675.5
43292,2024-03,1071,3,Budget,60,10781.83,71,9971.48
43293,2024-03,1071,4,Rolling Forecast,11,1869.07,11,1646.12
43294,2024-03,1071,5,Rolling Forecast,143,21840.98,135,19534.11
43295,2024-03,1071,6,Budget,13,2920.53,21,3138.27
43296,2024-03,1071,8,Rolling Forecast,27,4736.7,26,3897.92
43297,2024-03,1072,2,Rolling Forecast,3,742.84,3,605.87
43298,2024-03,1072,6,Rolling Forecast,35,6768.55,44,8073.26
43299,2024-03,1072,7,Rolling Forecast,92,20842.34,111,17746.34
43300,2024-03,1072,8,Budget,55,9049.78,49,8986.03
43301,2024-03,1072,9,Latest Estimate,12,3172.07,15,2684.8300000000004
43302,2024-03,1073,1,Latest Estimate,6,1199.95,7,1054.19
43303,2024-03,1073,5,Budget,8,953.07,9,1475.94
43304,2024-03,1073,6,Budget,40,8243.65,52,8857.17
43305,2024-03,1074,1,Rolling Forecast,27,4220.79,30,2776.03
43306,2024-03,1074,2,Rolling Forecast,78,8642.96,82,8055.33
43307,2024-03,1075,1,Rolling Forecast,129,31448.81,146,25653.65
43308,2024-03,1075,3,Rolling Forecast,100,17173.5,104,16547.48
43309,2024-03,1075,4,Rolling Forecast,73,13375.98,63,10931.37
43310,2024-03,1075,5,Budget,101,17355.0,108,16807.260000000002
43311,2024-03,1075,6,Budget,101,19542.76,138,23019.390000000003
43312,2024-03,1075,7,Rolling Forecast,275,51568.69,242,38291.69
43313,2024-03,1075,8,Budget,77,10231.45,78,12239.32
43314,2024-03,1075,9,Budget,23,3784.58,23,4071.51
43315,2024-03,1075,10,Rolling Forecast,70,7444.5,53,9202.46
43316,2024-03,1076,1,Budget,175,26026.96,185,26388.34
43317,2024-03,1076,3,Latest Estimate,18,2699.07,20,2865.09
43318,2024-03,1076,4,Latest Estimate,134,20965.12,141,18563.58
43319,2024-03,1076,5,Rolling Forecast,75,12015.88,81,10742.91
43320,2024-03,1076,6,Latest Estimate,15,2394.77,14,1856.27
43321,2024-03,1076,10,Rolling Forecast,206,22443.23,190,25292.27
43322,2024-03,1077,1,Rolling Forecast,125,19764.83,130,16394.64
43323,2024-03,1077,2,Rolling Forecast,4,769.84,5,761.73
43324,2024-03,1077,3,Latest Estimate,78,11087.12,78,11237.49
43325,2024-03,1077,6,Rolling Forecast,111,21039.95,139,21004.43
43326,2024-03,1077,8,Rolling Forecast,25,3279.08,26,3711.55
43327,2024-03,1078,2,Rolling Forecast,25,5940.09,24,6513.64
43328,2024-03,1078,6,Latest Estimate,59,13341.48,58,15066.990000000002
43329,2024-03,1079,1,Rolling Forecast,35,7757.98,43,7815.8
43330,2024-03,1079,3,Rolling Forecast,41,12558.28,61,10705.83
43331,2024-03,1079,6,Rolling Forecast,42,6499.43,38,6313.79
43332,2024-03,1079,10,Budget,65,14806.72,66,11600.97
43333,2024-03,1080,1,Rolling Forecast,97,58692.99,95,61014.71
43334,2024-03,1080,2,Latest Estimate,1,838.93,1,701.62
43335,2024-03,1080,3,Latest Estimate,16,17994.46,23,15158.33
43336,2024-03,1080,4,Rolling Forecast,4,2630.96,4,2357.3
43337,2024-03,1080,6,Rolling Forecast,127,82946.58,150,98797.23999999999
43338,2024-03,1080,9,Latest Estimate,14,17154.59,23,16375.04
43339,2024-03,1080,10,Rolling Forecast,29,22542.56,35,21056.62
43340,2024-03,1081,1,Rolling Forecast,302,215371.36,290,195023.85
43341,2024-03,1081,2,Rolling Forecast,218,150834.87,248,171700.86
43342,2024-03,1081,3,Budget,106,74514.83,110,74154.5
43343,2024-03,1081,6,Rolling Forecast,27,26351.39,27,19184.69
43344,2024-03,1081,7,Rolling Forecast,66,43295.9,57,39672.55
43345,2024-03,1081,8,Rolling Forecast,28,24069.69,39,26577.88
43346,2024-03,1081,10,Budget,12,7362.92,12,8528.78
43347,2024-03,1082,1,Latest Estimate,317,271466.98,326,261546.57
43348,2024-03,1082,2,Rolling Forecast,63,49115.86,56,44817.35
43349,2024-03,1082,6,Rolling Forecast,103,119162.97,135,114223.48000000001
43350,2024-03,1082,10,Budget,10,10766.31,11,9912.74
43351,2024-03,1083,2,Rolling Forecast,23,22820.63,22,18996.13
43352,2024-03,1083,8,Budget,21,15089.27,23,17685.57
43353,2024-03,1083,10,Latest Estimate,83,55449.28,85,65129.69
43354,2024-03,1084,1,Rolling Forecast,82,53296.1,85,47797.61
43355,2024-03,1084,2,Rolling Forecast,29,15015.09,27,14106.74
43356,2024-03,1084,5,Rolling Forecast,10,5438.25,11,6843.5
43357,2024-03,1084,6,Rolling Forecast,211,84344.2,180,90964.65
43358,2024-03,1084,7,Budget,30,14985.45,30,17323.9
43359,2024-03,1084,9,Budget,12,6217.52,13,7426.44
43360,2024-03,1085,1,Rolling Forecast,114,102812.35,118,98726.41
43361,2024-03,1085,2,Latest Estimate,14,16454.26,16,13354.78
43362,2024-03,1085,3,Rolling Forecast,142,102973.36,140,105394.94
43363,2024-03,1085,4,Latest Estimate,36,25628.53,32,27031.39
43364,2024-03,1085,5,Rolling Forecast,107,128770.48,149,120609.26000000001
43365,2024-03,1085,6,Rolling Forecast,92,53869.68,80,59832.270000000004
43366,2024-03,1085,9,Budget,17,10114.99,16,13305.84
43367,2024-03,1085,10,Rolling Forecast,15,18079.4,14,12354.22
43368,2024-03,1086,1,Latest Estimate,6,6060.07,6,4888.59
43369,2024-03,1086,3,Budget,26,19674.79,26,20025.54
43370,2024-03,1086,6,Rolling Forecast,186,142251.99,190,143840.03
43371,2024-03,1086,9,Rolling Forecast,18,17897.96,19,16189.23
43372,2024-03,1086,10,Rolling Forecast,38,20696.76,41,32927.58
43373,2024-03,1087,1,Budget,15,7405.42,15,8488.47
43374,2024-03,1087,4,Budget,40,17674.55,39,19707.57
43375,2024-03,1087,5,Rolling Forecast,165,61826.29,147,77553.56
43376,2024-03,1087,7,Latest Estimate,57,30167.49,53,26096.64
43377,2024-03,1087,9,Rolling Forecast,4,1870.85,4,2167.96
43378,2024-03,1088,1,Latest Estimate,44,51851.44,53,46015.9
43379,2024-03,1088,2,Rolling Forecast,17,20680.54,20,20001.43
43380,2024-03,1088,5,Budget,8,7216.33,7,7413.97
43381,2024-03,1088,6,Rolling Forecast,19,22341.27,26,26194.03
43382,2024-03,1088,7,Latest Estimate,102,122814.82,113,103074.59
43383,2024-03,1088,10,Rolling Forecast,63,50196.01,58,50136.23
43384,2024-03,1089,4,Rolling Forecast,145,96769.39,136,93102.25
43385,2024-03,1089,5,Rolling Forecast,33,25481.34,35,26206.61
43386,2024-03,1089,6,Budget,91,83723.15,99,69815.83
43387,2024-03,1089,7,Latest Estimate,8,6854.36,9,6942.03
43388,2024-03,1090,1,Latest Estimate,44,41746.87,56,37832.08
43389,2024-03,1090,3,Rolling Forecast,22,23520.75,31,22232.0
43390,2024-03,1090,4,Rolling Forecast,28,18147.57,29,20750.35
43391,2024-03,1090,6,Latest Estimate,68,46427.39,66,44566.490000000005
43392,2024-03,1090,10,Rolling Forecast,11,10639.61,14,11244.55
43393,2024-03,1091,3,Rolling Forecast,62,46114.21,68,52258.67
43394,2024-03,1091,4,Rolling Forecast,66,60057.62,78,57486.09999999999
43395,2024-03,1091,5,Rolling Forecast,78,58239.12,90,68588.8
43396,2024-03,1091,6,Budget,75,71788.61,90,74117.92
43397,2024-03,1091,7,Rolling Forecast,9,9117.11,11,9990.14
43398,2024-03,1091,8,Rolling Forecast,21,18297.11,21,19434.96
43399,2024-03,1091,9,Budget,36,37300.03,44,32267.62
43400,2024-03,1092,1,Budget,45,50805.17,43,42465.59
43401,2024-03,1092,2,Budget,64,52203.82,55,49358.340000000004
43402,2024-03,1092,3,Rolling Forecast,108,110992.37,128,106606.0
43403,2024-03,1092,4,Latest Estimate,26,24132.47,24,22199.53
43404,2024-03,1092,6,Rolling Forecast,79,87048.17,94,85819.49
43405,2024-03,1092,7,Rolling Forecast,57,58613.7,63,60783.96
43406,2024-03,1092,8,Rolling Forecast,25,20135.71,36,35684.35
43407,2024-03,1092,9,Rolling Forecast,26,40155.56,31,29944.719999999998
43408,2024-03,1092,10,Latest Estimate,28,16712.36,23,21529.309999999998
43409,2024-03,1093,1,Budget,133,85408.24,136,93942.6
43410,2024-03,1093,2,Rolling Forecast,44,24890.09,43,34527.06
43411,2024-03,1093,3,Rolling Forecast,13,17951.18,20,16035.69
43412,2024-03,1093,4,Rolling Forecast,70,52652.26,72,50855.48
43413,2024-03,1093,5,Rolling Forecast,56,46197.38,57,40894.020000000004
43414,2024-03,1094,1,Budget,67,56400.21,59,50565.380000000005
43415,2024-03,1094,3,Rolling Forecast,61,38027.91,52,38643.21
43416,2024-03,1094,4,Rolling Forecast,30,27345.48,30,28418.0
43417,2024-03,1094,5,Rolling Forecast,41,24874.04,30,28390.12
43418,2024-03,1094,6,Rolling Forecast,82,80534.13,91,76256.67
43419,2024-03,1094,8,Budget,143,118508.62,135,113047.2
43420,2024-03,1094,9,Rolling Forecast,82,58564.69,88,71044.26
43421,2024-03,1095,1,Rolling Forecast,417,269242.03,425,211819.5
43422,2024-03,1095,3,Latest Estimate,12,6924.01,13,7577.78
43423,2024-03,1095,4,Rolling Forecast,78,33652.39,72,37616.93
43424,2024-03,1095,5,Budget,102,44906.62,95,45020.9
43425,2024-03,1095,6,Rolling Forecast,97,69163.45,125,63653.4
43426,2024-03,1095,8,Latest Estimate,47,25878.81,53,27167.79
43427,2024-03,1095,9,Budget,2,1419.01,3,1570.17
43428,2024-03,1095,10,Latest Estimate,134,73770.9,122,67326.03
43429,2024-03,1096,1,Rolling Forecast,48,44933.37,46,44257.77
43430,2024-03,1096,2,Budget,10,12727.02,10,10388.84
43431,2024-03,1096,3,Latest Estimate,197,185151.07,216,181756.55
43432,2024-03,1096,5,Latest Estimate,171,175512.85,185,159198.72999999998
43433,2024-03,1096,6,Budget,30,28614.7,33,31277.05
43434,2024-03,1096,8,Budget,95,79774.44,88,79866.12
43435,2024-03,1096,9,Latest Estimate,53,60843.61,65,61011.3
43436,2024-03,1096,10,Rolling Forecast,53,44271.12,48,47573.05
43437,2024-03,1097,1,Rolling Forecast,28,17355.34,26,15998.31
43438,2024-03,1097,3,Rolling Forecast,173,158497.39,201,134297.98
