sales_id,order_id,date_id,date,year_month,customer_id,product_id,region_id,sales_rep_id,units,asp_eur,discount_pct,revenue_eur,revenue_local_currency,currency,unit_cost_eur,gross_profit_eur,gross_margin_pct,is_outlier_order
52987,ORD-00052987,20221026,2022-10-26,2022-10,763,1064,5,64.0,43,192.71,0.096,8286.61,7082.57,GBP,117.01,3255.03,0.3928,False
52988,ORD-00052988,20251006,2025-10-06,2025-10,213,1091,1,61.0,26,813.19,0.14,21143.01,21143.01,EUR,504.01,8038.79,0.3802,False
52989,ORD-00052989,20231201,2023-12-01,2023-12,1172,1060,1,36.0,10,152.68,0.083,1526.82,1526.82,EUR,98.32,543.57,0.356,False
52990,ORD-00052990,20220806,2022-08-06,2022-08,418,1116,6,36.0,2,1528.53,0.054,3057.07,3322.9,USD,991.5,1074.07,0.3513,False
52991,ORD-00052991,20211130,2021-11-30,2021-11,1143,1153,6,77.0,28,582.49,0.167,16309.61,17727.84,USD,516.39,1850.75,0.1135,False
52992,ORD-00052992,20251217,2025-12-17,2025-12,1075,1012,4,60.0,41,997.23,0.12,40886.55,40886.55,EUR,774.13,9147.15,0.2237,False
52993,ORD-00052993,20231118,2023-11-18,2023-11,869,1050,10,68.0,49,443.6,0.236,21736.5,3505887.1,JPY,390.77,2589.0,0.1191,False
52994,ORD-00052994,20250527,2025-05-27,2025-05,1075,1097,4,65.0,53,747.87,0.068,39637.11,39637.11,EUR,405.81,18129.4,0.4574,False
52995,ORD-00052995,20240509,2024-05-09,2024-05,295,1021,10,73.0,74,641.54,0.192,47473.79,7657062.9,JPY,557.05,6252.1,0.1317,False
52996,ORD-00052996,20230531,2023-05-31,2023-05,569,1163,3,55.0,39,41.62,0.161,1623.37,1623.37,EUR,39.5,82.95,0.0511,False
52997,ORD-00052997,20250520,2025-05-20,2025-05,404,1038,6,6.0,58,590.91,0.137,34272.99,37253.25,USD,486.13,6077.22,0.1773,False
52998,ORD-00052998,20221218,2022-12-18,2022-12,12,1017,2,45.0,69,744.16,,51346.75,51346.75,EUR,697.46,3222.29,0.0628,False
52999,ORD-00052999,20241221,2024-12-21,2024-12,551,1049,1,64.0,59,329.19,0.133,19422.35,19422.35,EUR,297.31,1881.17,0.0969,False
53000,ORD-00053000,20230618,2023-06-18,2023-06,757,1165,6,35.0,210,57.37,0.109,12048.05,13095.71,USD,50.08,1531.92,0.1272,True
53001,ORD-00053001,20250801,2025-08-01,2025-08,444,1149,2,2.0,8,734.47,0.152,5875.78,5875.78,EUR,739.81,-42.71,-0.0073,False
53002,ORD-00053002,20231002,2023-10-02,2023-10,86,1119,3,85.0,6,1531.36,0.05,9188.14,9188.14,EUR,1112.66,2512.18,0.2734,False
53003,ORD-00053003,20221031,2022-10-31,2022-10,370,1185,6,47.0,23,274.87,0.068,6321.95,6871.68,USD,107.62,3846.68,0.6085,False
53004,ORD-00053004,20241022,2024-10-22,2024-10,728,1012,5,35.0,8,1000.37,0.115,8002.94,6840.12,GBP,694.46,2447.25,0.3058,False
53005,ORD-00053005,20250524,2025-05-24,2025-05,683,1058,9,33.0,93,489.77,0.226,45548.77,198038.13,PLN,405.13,7872.09,0.1728,False
53006,ORD-00053006,20250508,2025-05-08,2025-05,570,1047,6,63.0,55,534.06,0.099,29373.31,31927.51,USD,383.6,8275.42,0.2817,False
53007,ORD-00053007,20230813,2023-08-13,2023-08,592,1190,2,56.0,42,214.91,0.139,9026.39,9026.39,EUR,100.11,4821.83,0.5342,False
53008,ORD-00053008,20230524,2023-05-24,2023-05,770,1100,7,46.0,7,1418.45,0.059,9929.12,14601.65,CAD,999.74,2930.92,0.2952,False
53009,ORD-00053009,20211115,2021-11-15,2021-11,263,1060,6,60.0,117,147.75,0.103,17286.44,18789.61,USD,100.87,5484.29,0.3173,False
53010,ORD-00053010,20210326,2021-03-26,2021-03,1104,1018,1,72.0,2,1054.88,0.054,2109.76,2109.76,EUR,695.07,719.63,0.3411,False
53011,ORD-00053011,20251003,2025-10-03,2025-10,444,1093,2,57.0,16,866.74,0.064,13867.8,13867.8,EUR,578.16,4617.17,0.3329,False
53012,ORD-00053012,20241022,2024-10-22,2024-10,678,1120,1,46.0,54,90.02,0.137,4861.24,4861.24,EUR,68.74,1149.19,0.2364,False
53013,ORD-00053013,20240123,2024-01-23,2024-01,1097,1121,6,40.0,3,95.21,0.027,285.64,310.48,USD,50.98,132.71,0.4646,False
53014,ORD-00053014,20240204,2024-02-04,2024-02,686,1178,4,38.0,70,42.29,0.103,2960.4,2960.4,EUR,37.8,314.55,0.1063,False
53015,ORD-00053015,20210220,2021-02-20,2021-02,86,1033,3,32.0,5,531.07,0.089,2655.36,2655.36,EUR,493.12,189.77,0.0715,False
53016,ORD-00053016,20230619,2023-06-19,2023-06,915,1013,6,2.0,50,706.74,0.271,35336.99,38409.77,USD,665.96,2039.12,0.0577,False
53017,ORD-00053017,20250916,2025-09-16,2025-09,1029,1092,8,21.0,16,1027.07,0.089,16433.07,16433.07,EUR,678.41,5578.57,0.3395,False
53018,ORD-00053018,20230706,2023-07-06,2023-07,901,1188,9,77.0,93,184.21,0.251,17131.99,74486.91,PLN,83.36,9379.31,0.5475,False
53019,ORD-00053019,20240130,2024-01-30,2024-01,137,1166,2,71.0,17,64.58,0.072,1097.94,1097.94,EUR,50.78,234.75,0.2138,False
53020,ORD-00053020,20230123,2023-01-23,2023-01,885,1074,7,11.0,20,102.43,0.107,2048.5,3012.5,CAD,70.76,633.2,0.3091,False
53021,ORD-00053021,20210824,2021-08-24,2021-08,979,1180,10,75.0,48,207.95,0.16,9981.74,1609958.06,JPY,117.59,4337.29,0.4345,False
53022,ORD-00053022,20221027,2022-10-27,2022-10,1150,1036,4,59.0,11,569.83,0.044,6268.11,6268.11,EUR,460.63,1201.22,0.1916,False
53023,ORD-00053023,20210703,2021-07-03,2021-07,1177,1002,2,62.0,18,776.47,0.141,13976.5,13976.5,EUR,573.23,3658.29,0.2617,False
53024,ORD-00053024,20240126,2024-01-26,2024-01,945,1110,6,65.0,39,1545.75,0.16,60284.13,65526.23,USD,1192.94,13759.29,0.2282,False
53025,ORD-00053025,20251208,2025-12-08,2025-12,399,1165,4,35.0,14,57.19,0.124,800.61,800.61,EUR,52.27,68.76,0.0859,False
53026,ORD-00053026,20221228,2022-12-28,2022-12,338,1190,1,20.0,51,209.58,0.201,10688.49,10688.49,EUR,104.35,5366.5,0.5021,False
53027,ORD-00053027,20250521,2025-05-21,2025-05,1025,1065,6,6.0,22,160.31,0.096,3526.74,3833.41,USD,84.31,1672.01,0.4741,False
53028,ORD-00053028,20210403,2021-04-03,2021-04,349,1094,1,11.0,108,735.63,0.202,79447.52,79447.52,EUR,487.15,26835.62,0.3378,False
53029,ORD-00053029,20231005,2023-10-05,2023-10,858,1029,6,32.0,8,561.28,0.156,4490.27,4880.73,USD,452.83,867.6,0.1932,False
53030,ORD-00053030,20240611,2024-06-11,2024-06,65,1013,1,31.0,87,847.01,0.174,73689.96,73689.96,EUR,703.41,12493.53,0.1695,False
53031,ORD-00053031,20221021,2022-10-21,2022-10,448,1036,2,74.0,5,574.14,0.119,2870.72,2870.72,EUR,465.29,544.26,0.1896,False
53032,ORD-00053032,20210807,2021-08-07,2021-08,559,1193,8,31.0,26,178.76,0.075,4647.89,4647.89,EUR,72.74,2756.52,0.5931,False
53033,ORD-00053033,20220324,2022-03-24,2022-03,891,1008,6,54.0,35,779.51,0.116,27282.79,29655.21,USD,600.53,6264.17,0.2296,False
53034,ORD-00053034,20210531,2021-05-31,2021-05,459,1063,6,68.0,50,166.52,0.16,8326.14,9050.15,USD,90.51,3800.6,0.4565,False
53035,ORD-00053035,20250713,2025-07-13,2025-07,922,1087,6,11.0,47,539.21,0.082,25342.7,27546.41,USD,349.37,8922.1,0.3521,False
53036,ORD-00053036,20210110,2021-01-10,2021-01,602,1035,4,45.0,11,531.77,0.075,5849.43,5849.43,EUR,461.7,770.74,0.1318,False
53037,ORD-00053037,20210530,2021-05-30,2021-05,257,1185,2,30.0,59,209.06,0.2,12334.25,12334.25,EUR,105.02,6138.11,0.4976,False
53038,ORD-00053038,20250203,2025-02-03,2025-02,448,1150,2,3.0,2,768.29,0.084,1536.58,1536.58,EUR,653.51,229.55,0.1494,False
53039,ORD-00053039,20220917,2022-09-17,2022-09,1082,1088,2,71.0,7,978.28,0.099,6847.97,6847.97,EUR,593.76,2691.63,0.3931,False
53040,ORD-00053040,20221231,2022-12-31,2022-12,469,1000,1,62.0,25,648.33,0.113,16208.16,16208.16,EUR,519.29,3225.81,0.199,False
53041,ORD-00053041,20221001,2022-10-01,2022-10,866,1131,6,35.0,10,92.05,0.09,920.48,1000.52,USD,72.81,192.39,0.209,False
53042,ORD-00053042,20250718,2025-07-18,2025-07,328,1010,1,26.0,23,1011.32,0.132,23260.26,23260.26,EUR,830.2,4165.56,0.1791,False
53043,ORD-00053043,20250929,2025-09-29,2025-09,295,1067,10,31.0,372,167.54,0.218,62325.8,10052548.39,JPY,118.25,18335.35,0.2942,True
53044,ORD-00053044,20250929,2025-09-29,2025-09,719,1066,1,28.0,54,162.32,0.165,8765.28,8765.28,EUR,96.46,3556.26,0.4057,False
53045,ORD-00053045,20221002,2022-10-02,2022-10,947,1137,3,57.0,12,69.77,0.019,837.24,837.24,EUR,49.62,241.83,0.2888,False
53046,ORD-00053046,20220216,2022-02-16,2022-02,904,1025,1,51.0,24,790.48,0.093,18971.47,18971.47,EUR,592.66,4747.63,0.2503,False
53047,ORD-00053047,20250330,2025-03-30,2025-03,70,1181,1,79.0,64,262.71,,16813.47,16813.47,EUR,95.69,10689.11,0.6357,False
53048,ORD-00053048,20250505,2025-05-05,2025-05,1057,1092,6,66.0,5,1052.24,0.037,5261.21,5718.71,USD,681.71,1852.65,0.3521,False
53049,ORD-00053049,20221214,2022-12-14,2022-12,1064,1076,5,68.0,43,128.61,0.16,5530.03,4726.52,GBP,78.64,2148.53,0.3885,False
53050,ORD-00053050,20240125,2024-01-25,2024-01,456,1022,2,37.0,13,692.59,0.103,9003.7,9003.7,EUR,504.18,2449.42,0.272,False
53051,ORD-00053051,20230218,2023-02-18,2023-02,459,1170,6,60.0,28,60.64,0.174,1697.9,1845.54,USD,60.37,7.42,0.0044,False
53052,ORD-00053052,20210202,2021-02-02,2021-02,42,1097,6,61.0,8,654.74,0.076,5237.96,5693.43,USD,387.41,2138.7,0.4083,False
53053,ORD-00053053,20230329,2023-03-29,2023-03,1188,1084,5,63.0,3,572.6,0.07,1717.81,1468.21,GBP,414.65,473.87,0.2759,False
53054,ORD-00053054,20250727,2025-07-27,2025-07,350,1036,4,57.0,50,576.42,0.164,28821.13,28821.13,EUR,512.83,3179.43,0.1103,False
53055,ORD-00053055,20250520,2025-05-20,2025-05,343,1118,5,22.0,20,1551.67,0.096,31033.46,26524.32,GBP,852.83,13976.81,0.4504,False
53056,ORD-00053056,20210821,2021-08-21,2021-08,130,1105,6,3.0,23,1597.39,0.103,36739.96,39934.74,USD,940.5,15108.34,0.4112,False
53057,ORD-00053057,20221002,2022-10-02,2022-10,933,1163,10,79.0,83,35.5,0.198,2946.86,475300.0,JPY,38.52,-250.63,-0.0851,False
53058,ORD-00053058,20210608,2021-06-08,2021-06,1011,1127,1,55.0,15,99.84,0.038,1497.58,1497.58,EUR,66.47,500.53,0.3342,False
53059,ORD-00053059,20220914,2022-09-14,2022-09,678,1183,1,12.0,41,139.26,0.187,5709.68,5709.68,EUR,56.66,3386.77,0.5932,False
53060,ORD-00053060,20220913,2022-09-13,2022-09,1191,1061,9,71.0,12,129.47,0.051,1553.63,6754.91,PLN,64.03,785.29,0.5055,False
53061,ORD-00053061,20210425,2021-04-25,2021-04,1077,1009,9,62.0,35,703.47,0.173,24621.31,107049.17,PLN,592.17,3895.45,0.1582,False
53062,ORD-00053062,20250727,2025-07-27,2025-07,1098,1017,2,9.0,6,1042.81,0.062,6256.86,6256.86,EUR,864.69,1068.7,0.1708,False
53063,ORD-00053063,20250419,2025-04-19,2025-04,432,1159,2,37.0,3,662.63,0.063,1987.9,1987.9,EUR,643.82,56.43,0.0284,False
53064,ORD-00053064,20250928,2025-09-28,2025-09,246,1030,4,69.0,25,648.31,0.124,16207.65,16207.65,EUR,542.83,2636.78,0.1627,False
53065,ORD-00053065,20241117,2024-11-17,2024-11,890,1089,5,12.0,37,726.82,0.152,26892.16,22984.75,GBP,537.99,6986.4,0.2598,False
53066,ORD-00053066,20241209,2024-12-09,2024-12,414,1177,1,67.0,60,42.25,0.204,2535.29,2535.29,EUR,40.44,109.05,0.043,False
53067,ORD-00053067,20250119,2025-01-19,2025-01,1073,1168,5,22.0,29,62.14,0.083,1802.04,1540.21,GBP,47.39,427.62,0.2373,False
53068,ORD-00053068,20240723,2024-07-23,2024-07,1050,1172,6,54.0,7,49.73,0.069,348.13,378.4,USD,48.62,7.79,0.0224,False
53069,ORD-00053069,20211229,2021-12-29,2021-12,493,1080,6,9.0,78,489.26,0.253,38162.01,41480.45,USD,375.21,8895.51,0.2331,False
53070,ORD-00053070,20220101,2022-01-01,2022-01,630,1094,3,67.0,43,758.67,0.176,32622.73,32622.73,EUR,515.0,10477.59,0.3212,False
53071,ORD-00053071,20230927,2023-09-27,2023-09,329,1180,5,46.0,77,266.68,0.139,20534.02,17550.44,GBP,130.42,10491.57,0.5109,False
53072,ORD-00053072,20240825,2024-08-25,2024-08,712,1116,8,72.0,20,1515.69,0.058,30313.74,30313.74,EUR,1109.08,8132.19,0.2683,False
53073,ORD-00053073,20210305,2021-03-05,2021-03,509,1046,2,59.0,4,528.13,0.067,2112.52,2112.52,EUR,363.85,657.13,0.3111,False
53074,ORD-00053074,20231205,2023-12-05,2023-12,1122,1165,7,37.0,83,56.59,0.097,4696.97,6907.31,CAD,50.64,493.91,0.1052,False
53075,ORD-00053075,20250710,2025-07-10,2025-07,1120,1018,5,16.0,13,1104.9,0.094,14363.72,12276.68,GBP,745.64,4670.41,0.3252,False
53076,ORD-00053076,20211008,2021-10-08,2021-10,1019,1099,6,56.0,23,804.39,0.038,18500.86,20109.63,USD,482.48,7403.81,0.4002,False
53077,ORD-00053077,20221011,2022-10-11,2022-10,389,1026,1,81.0,40,532.4,0.137,21295.9,21295.9,EUR,525.89,260.46,0.0122,False
53078,ORD-00053078,20251214,2025-12-14,2025-12,1189,1009,2,34.0,32,871.68,0.092,27893.61,27893.61,EUR,675.24,6285.91,0.2254,False
53079,ORD-00053079,20221105,2022-11-05,2022-11,809,1072,6,36.0,10,167.71,0.116,1677.09,1822.92,USD,95.18,725.26,0.4324,False
53080,ORD-00053080,20210303,2021-03-03,2021-03,317,1115,1,3.0,50,1238.17,0.156,61908.33,61908.33,EUR,975.37,13139.79,0.2122,False
53081,ORD-00053081,20240810,2024-08-10,2024-08,1029,1049,8,3.0,15,320.47,0.148,4807.02,4807.02,EUR,302.55,268.84,0.0559,False
53082,ORD-00053082,20251209,2025-12-09,2025-12,317,1007,1,80.0,92,959.76,0.212,88298.09,88298.09,EUR,647.29,28747.26,0.3256,False
53083,ORD-00053083,20220419,2022-04-19,2022-04,931,1125,3,50.0,23,88.75,0.029,2041.32,2041.32,EUR,54.97,776.89,0.3806,False
53084,ORD-00053084,20220320,2022-03-20,2022-03,232,1125,4,68.0,39,79.38,0.11,3095.94,3095.94,EUR,55.22,942.37,0.3044,False
53085,ORD-00053085,20230508,2023-05-08,2023-05,265,1124,4,67.0,59,90.03,0.168,5311.57,5311.57,EUR,63.06,1590.95,0.2995,False
53086,ORD-00053086,20231119,2023-11-19,2023-11,78,1076,9,70.0,16,160.74,0.039,2571.87,11182.04,PLN,80.58,1282.62,0.4987,False
53087,ORD-00053087,20250307,2025-03-07,2025-03,132,1029,4,48.0,5,688.21,0.043,3441.03,3441.03,EUR,459.35,1144.29,0.3325,False
53088,ORD-00053088,20251223,2025-12-23,2025-12,620,1000,6,9.0,16,806.5,0.036,12904.02,14026.11,USD,562.74,3900.22,0.3022,False
53089,ORD-00053089,20250304,2025-03-04,2025-03,1147,1097,1,58.0,58,607.37,0.184,35227.55,35227.55,EUR,423.84,10645.07,0.3022,False
53090,ORD-00053090,20220830,2022-08-30,2022-08,94,1073,8,46.0,23,149.43,0.076,3436.93,3436.93,EUR,102.82,1072.11,0.3119,False
53091,ORD-00053091,20250118,2025-01-18,2025-01,742,1125,6,10.0,33,83.08,0.179,2741.5,2979.89,USD,59.84,766.79,0.2797,False
53092,ORD-00053092,20240429,2024-04-29,2024-04,8,1059,10,85.0,71,377.47,0.139,26800.66,4322687.1,JPY,327.16,3571.98,0.1333,False
53093,ORD-00053093,20230909,2023-09-09,2023-09,680,1192,8,72.0,11,269.93,0.046,2969.24,2969.24,EUR,112.11,1736.01,0.5847,False
53094,ORD-00053094,20240506,2024-05-06,2024-05,284,1168,5,33.0,124,51.5,0.206,6386.1,5458.21,GBP,47.81,457.55,0.0716,False
53095,ORD-00053095,20230523,2023-05-23,2023-05,761,1067,4,45.0,14,189.63,0.056,2654.82,2654.82,EUR,109.83,1117.24,0.4208,False
53096,ORD-00053096,20240502,2024-05-02,2024-05,789,1180,3,39.0,32,255.88,0.171,8188.07,8188.07,EUR,132.22,3956.98,0.4833,False
53097,ORD-00053097,20241107,2024-11-07,2024-11,678,1059,1,61.0,29,414.08,0.159,12008.27,12008.27,EUR,340.34,2138.32,0.1781,False
53098,ORD-00053098,20210130,2021-01-30,2021-01,131,1145,4,5.0,99,514.43,0.194,50928.63,50928.63,EUR,571.44,-5643.56,-0.1108,False
53099,ORD-00053099,20240403,2024-04-03,2024-04,299,1048,6,42.0,4,573.86,0.069,2295.43,2495.03,USD,437.69,544.67,0.2373,False
53100,ORD-00053100,20211121,2021-11-21,2021-11,282,1095,2,61.0,13,503.59,0.083,6546.71,6546.71,EUR,297.09,2684.57,0.4101,False
53101,ORD-00053101,20221117,2022-11-17,2022-11,669,1139,1,18.0,9,86.03,0.033,774.3,774.3,EUR,63.12,206.25,0.2664,False
53102,ORD-00053102,20230531,2023-05-31,2023-05,660,1058,3,77.0,13,500.76,0.088,6509.93,6509.93,EUR,353.37,1916.17,0.2943,False
53103,ORD-00053103,20251125,2025-11-25,2025-11,467,1042,6,21.0,364,428.28,0.116,155892.83,169448.73,USD,354.84,26731.89,0.1715,True
53104,ORD-00053104,20221031,2022-10-31,2022-10,1043,1036,2,62.0,78,475.04,0.197,37053.17,37053.17,EUR,488.13,-1021.17,-0.0276,False
53105,ORD-00053105,20250315,2025-03-15,2025-03,687,1016,3,2.0,65,1031.53,0.164,67049.64,67049.64,EUR,875.93,10114.29,0.1508,False
53106,ORD-00053106,20221118,2022-11-18,2022-11,8,1035,10,68.0,91,509.15,0.172,46333.02,7473067.74,JPY,464.51,4062.44,0.0877,False
53107,ORD-00053107,20220416,2022-04-16,2022-04,1115,1072,5,46.0,9,166.56,,1499.03,1281.22,GBP,93.89,654.02,0.4363,False
53108,ORD-00053108,20230512,2023-05-12,2023-05,1196,1038,2,8.0,39,580.64,0.118,22645.05,22645.05,EUR,475.89,4085.51,0.1804,False
53109,ORD-00053109,20210716,2021-07-16,2021-07,982,1097,4,27.0,61,523.03,0.187,31904.97,31904.97,EUR,400.36,7483.03,0.2345,False
53110,ORD-00053110,20250315,2025-03-15,2025-03,1168,1040,1,40.0,3,395.19,0.054,1185.56,1185.56,EUR,247.47,443.14,0.3738,False
53111,ORD-00053111,20230923,2023-09-23,2023-09,988,1113,7,13.0,46,1401.78,0.167,64481.69,94826.01,CAD,1209.52,8843.88,0.1372,False
53112,ORD-00053112,20240819,2024-08-19,2024-08,689,1175,1,16.0,266,60.77,0.147,16164.32,16164.32,EUR,49.81,2914.65,0.1803,True
53113,ORD-00053113,20250206,2025-02-06,2025-02,118,1172,3,30.0,8,49.7,0.115,397.6,397.6,EUR,45.96,29.89,0.0752,False
53114,ORD-00053114,20230325,2023-03-25,2023-03,903,1100,10,4.0,35,1296.1,0.219,45363.57,7316704.84,JPY,989.31,10737.63,0.2367,False
53115,ORD-00053115,20230613,2023-06-13,2023-06,164,1080,9,69.0,7,669.38,0.099,4685.67,20372.48,PLN,390.57,1951.64,0.4165,False
53116,ORD-00053116,20220604,2022-06-04,2022-06,261,1171,9,56.0,16,45.35,0.139,725.67,3155.09,PLN,41.44,62.69,0.0864,False
53117,ORD-00053117,20241007,2024-10-07,2024-10,300,1113,6,13.0,3,1737.03,0.05,5211.08,5664.22,USD,1303.32,1301.14,0.2497,False
53118,ORD-00053118,20250406,2025-04-06,2025-04,143,1027,2,62.0,23,488.85,0.066,11243.64,11243.64,EUR,400.29,2036.98,0.1812,False
53119,ORD-00053119,20240118,2024-01-18,2024-01,1083,1047,2,4.0,7,592.12,0.052,4144.87,4144.87,EUR,386.39,1440.13,0.3474,False
53120,ORD-00053120,20210325,2021-03-25,2021-03,908,1066,5,58.0,73,147.04,0.15,10733.97,9174.33,GBP,87.09,4376.52,0.4077,False
53121,ORD-00053121,20241003,2024-10-03,2024-10,1167,1101,6,49.0,10,1400.95,0.104,14009.46,15227.67,USD,907.94,4930.07,0.3519,False
53122,ORD-00053122,20240704,2024-07-04,2024-07,602,1186,4,12.0,12,261.92,0.046,3143.0,3143.0,EUR,103.75,1898.01,0.6039,False
53123,ORD-00053123,20221126,2022-11-26,2022-11,16,1144,9,62.0,21,578.3,0.113,12144.4,52801.74,PLN,564.66,286.6,0.0236,False
53124,ORD-00053124,20230326,2023-03-26,2023-03,301,1040,1,16.0,29,396.0,0.126,11483.88,11483.88,EUR,238.99,4553.12,0.3965,False
53125,ORD-00053125,20230917,2023-09-17,2023-09,28,1007,1,75.0,58,952.52,0.169,55246.17,55246.17,EUR,639.53,18153.68,0.3286,False
53126,ORD-00053126,20250125,2025-01-25,2025-01,470,1095,2,59.0,15,471.22,0.176,7068.36,7068.36,EUR,320.25,2264.65,0.3204,False
53127,ORD-00053127,20240803,2024-08-03,2024-08,47,1126,6,38.0,18,61.18,0.079,1101.15,1196.9,USD,50.97,183.65,0.1668,False
53128,ORD-00053128,20231023,2023-10-23,2023-10,98,1137,3,27.0,12,67.34,0.132,808.05,808.05,EUR,51.76,186.97,,False
53129,ORD-00053129,20250219,2025-02-19,2025-02,782,1099,9,19.0,41,735.5,0.182,30155.53,131111.0,PLN,480.36,10460.63,0.3469,False
53130,ORD-00053130,20250522,2025-05-22,2025-05,836,1093,1,68.0,261,838.13,0.094,218751.55,218751.55,EUR,581.1,67083.88,0.3067,True
53131,ORD-00053131,20210422,2021-04-22,2021-04,120,1061,2,18.0,14,111.8,0.113,1565.17,1565.17,EUR,61.59,702.87,0.4491,False
53132,ORD-00053132,20210531,2021-05-31,2021-05,1115,1131,5,64.0,10,92.65,0.014,926.55,791.92,GBP,65.53,271.24,0.2927,False
53133,ORD-00053133,20230807,2023-08-07,2023-08,678,1092,1,48.0,42,918.52,0.159,38577.84,38577.84,EUR,676.51,10164.25,0.2635,False
53134,ORD-00053134,20250110,2025-01-10,2025-01,35,1066,3,32.0,50,155.11,0.213,7755.66,7755.66,EUR,94.13,3049.05,0.3931,False
53135,ORD-00053135,20210905,2021-09-05,2021-09,924,1173,6,,40,47.89,0.148,1915.75,2082.34,USD,38.75,365.75,0.1909,False
53136,ORD-00053136,20250529,2025-05-29,2025-05,572,1009,2,81.0,51,881.85,0.164,44974.15,44974.15,EUR,670.6,10773.57,0.2396,False
53137,ORD-00053137,20211026,2021-10-26,2021-10,288,1067,1,12.0,8,181.16,0.075,1449.28,1449.28,EUR,98.79,658.98,0.4547,False
53138,ORD-00053138,20240904,2024-09-04,2024-09,123,1075,2,54.0,6,184.74,0.054,1108.43,1108.43,EUR,122.89,371.07,0.3348,False
53139,ORD-00053139,20250216,2025-02-16,2025-02,569,1077,3,2.0,24,129.68,0.225,3112.35,3112.35,EUR,91.52,915.91,0.2943,False
53140,ORD-00053140,20210408,2021-04-08,2021-04,950,1023,9,61.0,38,548.42,0.127,20839.83,90607.96,PLN,518.2,1148.04,0.0551,False
53141,ORD-00053141,20250504,2025-05-04,2025-05,1138,1072,8,12.0,15,210.19,0.062,3152.9,3152.9,EUR,99.07,1666.84,0.5287,False
53142,ORD-00053142,20250422,2025-04-22,2025-04,1189,1139,2,65.0,35,100.24,0.093,3508.23,3508.23,EUR,73.02,952.47,0.2715,False
53143,ORD-00053143,20211110,2021-11-10,2021-11,246,1030,4,27.0,59,612.36,0.102,36129.18,36129.18,EUR,470.34,8379.41,0.2319,False
53144,ORD-00053144,20220306,2022-03-06,2022-03,1133,1081,10,75.0,24,625.18,0.138,15004.41,2420066.13,JPY,425.42,4794.26,0.3195,False
53145,ORD-00053145,20250524,2025-05-24,2025-05,771,1117,1,32.0,8,1185.13,0.042,9481.0,9481.0,EUR,907.54,2220.68,0.2342,False
53146,ORD-00053146,20251116,2025-11-16,2025-11,569,1120,3,76.0,41,98.14,0.093,4023.59,4023.59,EUR,72.52,1050.14,0.261,False
53147,ORD-00053147,20230827,2023-08-27,2023-08,203,1190,7,48.0,2,221.01,0.032,442.02,650.03,CAD,100.5,241.01,0.5453,False
53148,ORD-00053148,20211007,2021-10-07,2021-10,199,1109,5,64.0,49,1114.79,0.182,54624.57,46687.67,GBP,759.64,17402.43,0.3186,False
53149,ORD-00053149,20220802,2022-08-02,2022-08,421,1001,8,58.0,21,840.91,0.078,17659.13,17659.13,EUR,602.8,5000.31,0.2832,False
53150,ORD-00053150,20221119,2022-11-19,2022-11,687,1018,3,76.0,56,943.59,0.202,52841.2,52841.2,EUR,710.41,13058.39,0.2471,False
53151,ORD-00053151,20240430,2024-04-30,2024-04,1195,1077,10,20.0,4,160.77,0.038,643.09,103724.19,JPY,94.07,266.8,0.4149,False
53152,ORD-00053152,20241017,2024-10-17,2024-10,420,1010,1,63.0,19,1095.77,0.056,20819.61,20819.61,EUR,822.89,5184.69,0.249,False
53153,ORD-00053153,20240317,2024-03-17,2024-03,363,1067,10,83.0,22,179.83,0.114,3956.3,638112.9,JPY,112.81,1474.57,0.3727,False
53154,ORD-00053154,20250717,2025-07-17,2025-07,1199,1138,9,59.0,28,82.73,0.122,2316.42,10071.39,PLN,63.77,530.73,0.2291,False
53155,ORD-00053155,20210123,2021-01-23,2021-01,106,1141,4,67.0,42,502.58,0.128,21108.43,21108.43,EUR,538.43,-1505.78,-0.0713,False
53156,ORD-00053156,20230217,2023-02-17,2023-02,1174,1011,1,19.0,73,724.89,0.312,52917.06,52917.06,EUR,718.82,443.15,0.0084,False
53157,ORD-00053157,20220901,2022-09-01,2022-09,553,1126,1,31.0,21,57.68,0.141,1211.2,1211.2,EUR,44.36,279.56,0.2308,False
53158,ORD-00053158,20241128,2024-11-28,2024-11,412,1045,2,85.0,58,415.34,0.106,24089.96,24089.96,EUR,315.03,5818.38,0.2415,False
53159,ORD-00053159,20240804,2024-08-04,2024-08,511,1054,7,31.0,18,482.85,0.121,8691.37,12781.43,CAD,387.01,1725.2,0.1985,False
53160,ORD-00053160,20250718,2025-07-18,2025-07,923,1036,8,73.0,15,611.1,0.073,9166.51,9166.51,EUR,500.2,1663.58,0.1815,False
53161,ORD-00053161,20221011,2022-10-11,2022-10,569,1070,3,33.0,52,130.76,0.156,6799.47,6799.47,EUR,78.61,2711.63,0.3988,False
53162,ORD-00053162,20250516,2025-05-16,2025-05,1196,1042,2,27.0,48,414.01,0.112,19872.6,19872.6,EUR,348.15,3161.27,0.1591,False
53163,ORD-00053163,20231123,2023-11-23,2023-11,972,1108,1,47.0,11,1755.25,0.033,19307.78,19307.78,EUR,966.73,8673.71,0.4492,False
