cost_id,year_month,product_id,standard_unit_cost_eur,actual_unit_cost_eur
7583,2024-02,1182,92.58,96.89
7584,2024-02,1183,59.49,58.21
7585,2024-02,1184,70.53,71.22
7586,2024-02,1185,109.06,108.85
7587,2024-02,1186,108.41,111.69
7588,2024-02,1187,135.47,129.36
7589,2024-02,1188,91.49,94.84
7590,2024-02,1189,101.94,97.32
7591,2024-02,1190,104.05,107.33
7592,2024-02,1191,120.37,124.0
7593,2024-02,1192,116.03,113.26
7594,2024-02,1193,79.61,75.64
7595,2024-02,1194,114.31,112.89
7596,2024-02,1195,105.18,104.55
7597,2024-02,1196,74.85,72.42
7598,2024-02,1197,84.18,83.99
7599,2024-02,1198,112.76,115.92
7600,2024-02,1199,87.39,89.47
7601,2024-03,1000,577.46,620.58
7602,2024-03,1001,585.45,615.62
7603,2024-03,1002,612.2,657.34
7604,2024-03,1003,819.78,876.61
7605,2024-03,1004,577.94,607.5
7606,2024-03,1005,606.89,641.08
7607,2024-03,1006,659.91,671.91
7608,2024-03,1007,674.05,721.39
7609,2024-03,1008,636.21,620.35
7610,2024-03,1009,665.07,706.71
7611,2024-03,1010,823.02,858.5
7612,2024-03,1011,713.1,759.07
7613,2024-03,1012,716.47,707.85
7614,2024-03,1013,672.68,650.89
7615,2024-03,1014,981.79,1052.18
7616,2024-03,1015,717.69,719.13
7617,2024-03,1016,858.51,827.85
7618,2024-03,1017,784.11,811.7
7619,2024-03,1018,758.77,762.33
7620,2024-03,1019,713.09,749.86
7621,2024-03,1020,450.06,474.13
7622,2024-03,1021,568.13,598.54
7623,2024-03,1022,529.08,534.29
7624,2024-03,1023,558.3,574.14
7625,2024-03,1024,418.47,408.19
7626,2024-03,1025,630.53,622.12
7627,2024-03,1026,522.79,509.2
7628,2024-03,1027,373.64,376.89
7629,2024-03,1028,401.22,400.25
7630,2024-03,1029,465.43,487.31
7631,2024-03,1030,504.35,514.38
7632,2024-03,1031,480.87,466.6
7633,2024-03,1032,440.32,440.19
7634,2024-03,1033,525.67,515.37
7635,2024-03,1034,511.88,516.76
7636,2024-03,1035,491.78,486.23
7637,2024-03,1036,495.41,484.89
7638,2024-03,1037,511.94,523.88
7639,2024-03,1038,473.86,466.2
7640,2024-03,1039,599.72,609.03
7641,2024-03,1040,241.5,242.74
7642,2024-03,1041,252.94,243.91
7643,2024-03,1042,342.82,348.11
7644,2024-03,1043,293.78,291.85
7645,2024-03,1044,338.25,338.23
7646,2024-03,1045,347.01,334.96
7647,2024-03,1046,404.68,395.06
7648,2024-03,1047,378.58,359.79
7649,2024-03,1048,443.09,475.86
7650,2024-03,1049,325.8,315.11
7651,2024-03,1050,389.86,388.92
7652,2024-03,1051,333.65,319.69
7653,2024-03,1052,282.69,292.3
7654,2024-03,1053,311.4,326.11
7655,2024-03,1054,404.27,396.87
7656,2024-03,1055,323.52,313.62
7657,2024-03,1056,274.61,287.07
7658,2024-03,1057,325.95,349.04
7659,2024-03,1058,405.58,407.08
7660,2024-03,1059,348.19,357.66
7661,2024-03,1060,108.73,117.33
7662,2024-03,1061,68.16,71.32
7663,2024-03,1062,102.34,100.15
7664,2024-03,1063,91.68,95.04
7665,2024-03,1064,116.32,116.25
7666,2024-03,1065,86.28,92.54
7667,2024-03,1066,96.31,93.25
7668,2024-03,1067,110.87,113.63
7669,2024-03,1068,114.33,121.88
7670,2024-03,1069,122.12,130.22
7671,2024-03,1070,79.38,80.02
7672,2024-03,1071,76.39,76.08
7673,2024-03,1072,95.78,92.32
7674,2024-03,1073,110.06,116.18
7675,2024-03,1074,74.58,75.66
7676,2024-03,1075,122.94,127.73
7677,2024-03,1076,79.94,86.09
7678,2024-03,1077,94.32,91.87
7679,2024-03,1078,120.85,117.96
7680,2024-03,1079,106.47,109.22
7681,2024-03,1080,397.76,414.95
7682,2024-03,1081,449.03,432.51
7683,2024-03,1082,624.35,624.38
7684,2024-03,1083,407.79,395.59
7685,2024-03,1084,425.82,425.0
7686,2024-03,1085,475.42,467.53
7687,2024-03,1086,531.14,519.05
7688,2024-03,1087,365.34,391.46
7689,2024-03,1088,610.82,608.91
7690,2024-03,1089,515.6,548.53
7691,2024-03,1090,565.04,538.54
7692,2024-03,1091,495.79,474.25
7693,2024-03,1092,677.17,653.78
7694,2024-03,1093,581.55,584.88
7695,2024-03,1094,565.22,572.35
7696,2024-03,1095,311.69,310.32
7697,2024-03,1096,677.1,673.77
7698,2024-03,1097,415.54,402.45
7699,2024-03,1098,461.28,463.96
7700,2024-03,1099,495.04,528.26
7701,2024-03,1100,985.37,968.8
7702,2024-03,1101,991.85,1005.39
7703,2024-03,1102,919.74,955.08
7704,2024-03,1103,1331.11,1374.34
7705,2024-03,1104,739.19,778.09
7706,2024-03,1105,975.5,1037.5
7707,2024-03,1106,786.09,778.35
7708,2024-03,1107,1043.52,998.53
7709,2024-03,1108,1019.34,1002.92
7710,2024-03,1109,844.46,863.29
7711,2024-03,1110,1189.82,1188.67
7712,2024-03,1111,874.24,834.49
7713,2024-03,1112,992.85,1043.73
7714,2024-03,1113,1241.39,1195.56
7715,2024-03,1114,961.23,961.08
7716,2024-03,1115,998.79,1042.29
7717,2024-03,1116,1118.78,1077.17
7718,2024-03,1117,928.15,958.01
7719,2024-03,1118,825.81,817.98
7720,2024-03,1119,1109.3,1172.04
7721,2024-03,1120,73.94,70.33
7722,2024-03,1121,50.92,48.61
7723,2024-03,1122,61.02,61.82
7724,2024-03,1123,54.06,54.58
7725,2024-03,1124,68.28,71.78
7726,2024-03,1125,58.82,62.22
7727,2024-03,1126,48.48,49.01
7728,2024-03,1127,73.38,78.44
7729,2024-03,1128,40.3,42.86
7730,2024-03,1129,52.7,55.15
7731,2024-03,1130,62.67,61.04
7732,2024-03,1131,72.82,70.18
7733,2024-03,1132,58.47,61.64
7734,2024-03,1133,85.75,82.01
7735,2024-03,1134,59.63,57.46
7736,2024-03,1135,56.87,54.31
7737,2024-03,1136,52.76,51.53
7738,2024-03,1137,48.74,52.53
7739,2024-03,1138,63.05,65.55
7740,2024-03,1139,64.73,65.13
7741,2024-03,1140,982.34,939.89
7742,2024-03,1141,578.59,612.0
7743,2024-03,1142,553.12,539.33
7744,2024-03,1143,746.88,713.07
7745,2024-03,1144,578.29,550.21
7746,2024-03,1145,647.8,656.99
7747,2024-03,1146,536.98,516.27
7748,2024-03,1147,641.31,686.35
7749,2024-03,1148,575.19,554.56
7750,2024-03,1149,784.11,845.38
7751,2024-03,1150,652.32,636.84
7752,2024-03,1151,512.77,543.26
7753,2024-03,1152,782.16,748.4
7754,2024-03,1153,598.36,578.16
7755,2024-03,1154,622.56,648.95
7756,2024-03,1155,659.4,630.4
7757,2024-03,1156,501.69,492.36
7758,2024-03,1157,740.83,792.8
7759,2024-03,1158,736.14,755.7
7760,2024-03,1159,611.42,653.35
7761,2024-03,1160,62.62,60.4
7762,2024-03,1161,50.65,51.11
7763,2024-03,1162,56.67,57.46
7764,2024-03,1163,41.2,41.18
7765,2024-03,1164,34.69,34.81
7766,2024-03,1165,50.0,49.3
7767,2024-03,1166,50.08,47.96
7768,2024-03,1167,49.48,50.01
7769,2024-03,1168,48.95,47.96
7770,2024-03,1169,43.96,46.86
7771,2024-03,1170,60.07,64.64
7772,2024-03,1171,43.21,43.19
7773,2024-03,1172,46.84,44.68
7774,2024-03,1173,41.21,40.06
7775,2024-03,1174,41.25,43.4
7776,2024-03,1175,52.77,56.15
7777,2024-03,1176,54.93,55.69
7778,2024-03,1177,41.95,45.23
7779,2024-03,1178,38.82,39.96
7780,2024-03,1179,38.48,38.53
7781,2024-03,1180,127.56,128.23
7782,2024-03,1181,90.18,89.57
7783,2024-03,1182,87.32,87.05
7784,2024-03,1183,60.16,63.37
7785,2024-03,1184,69.26,73.15
7786,2024-03,1185,112.3,112.88
7787,2024-03,1186,103.96,99.39
7788,2024-03,1187,137.42,142.8
7789,2024-03,1188,86.34,89.78
7790,2024-03,1189,105.21,105.64
7791,2024-03,1190,102.84,107.0
7792,2024-03,1191,115.05,112.94
7793,2024-03,1192,114.0,113.54
7794,2024-03,1193,79.46,79.95
7795,2024-03,1194,116.25,114.89
7796,2024-03,1195,110.68,107.16
7797,2024-03,1196,77.71,82.34
7798,2024-03,1197,86.53,84.25
7799,2024-03,1198,116.15,117.78
7800,2024-03,1199,86.17,87.17
7801,2024-04,1000,568.75,544.23
7802,2024-04,1001,600.48,627.1
7803,2024-04,1002,608.56,637.6
7804,2024-04,1003,834.75,823.31
7805,2024-04,1004,622.39,601.89
7806,2024-04,1005,588.24,598.39
7807,2024-04,1006,671.54,693.37
7808,2024-04,1007,634.97,651.35
7809,2024-04,1008,602.66,639.22
7810,2024-04,1009,663.36,687.44
7811,2024-04,1010,854.3,865.23
7812,2024-04,1011,687.99,731.0
7813,2024-04,1012,743.8,731.9
7814,2024-04,1013,714.36,686.77
7815,2024-04,1014,969.65,1014.57
7816,2024-04,1015,659.12,661.78
7817,2024-04,1016,811.36,778.11
7818,2024-04,1017,805.37,867.88
7819,2024-04,1018,800.58,803.03
7820,2024-04,1019,697.75,720.04
7821,2024-04,1020,457.92,477.97
7822,2024-04,1021,566.78,574.34
7823,2024-04,1022,524.29,538.32
7824,2024-04,1023,554.49,573.49
7825,2024-04,1024,419.0,447.03
7826,2024-04,1025,650.86,635.62
7827,2024-04,1026,540.91,575.58
7828,2024-04,1027,370.09,378.07
7829,2024-04,1028,386.81,373.12
7830,2024-04,1029,468.71,496.31
7831,2024-04,1030,519.7,556.32
7832,2024-04,1031,467.78,457.42
7833,2024-04,1032,435.02,433.21
7834,2024-04,1033,532.79,560.44
7835,2024-04,1034,502.24,529.55
7836,2024-04,1035,505.5,529.47
7837,2024-04,1036,480.39,503.72
7838,2024-04,1037,492.49,497.34
7839,2024-04,1038,460.68,495.79
7840,2024-04,1039,603.92,585.9
7841,2024-04,1040,232.2,247.54
7842,2024-04,1041,262.62,256.21
7843,2024-04,1042,337.07,332.27
7844,2024-04,1043,285.39,290.63
7845,2024-04,1044,335.71,332.6
7846,2024-04,1045,347.09,353.07
7847,2024-04,1046,398.48,420.97
7848,2024-04,1047,371.58,374.97
7849,2024-04,1048,439.34,430.35
7850,2024-04,1049,300.91,315.14
7851,2024-04,1050,413.01,421.79
7852,2024-04,1051,326.19,321.16
7853,2024-04,1052,288.75,281.94
7854,2024-04,1053,302.85,294.02
7855,2024-04,1054,393.74,393.71
7856,2024-04,1055,334.89,337.34
7857,2024-04,1056,270.37,261.23
7858,2024-04,1057,335.01,336.7
7859,2024-04,1058,428.69,456.64
7860,2024-04,1059,328.76,325.93
7861,2024-04,1060,104.52,110.91
7862,2024-04,1061,69.22,72.74
7863,2024-04,1062,109.78,105.28
7864,2024-04,1063,95.34,99.25
7865,2024-04,1064,118.86,124.21
7866,2024-04,1065,87.68,83.66
7867,2024-04,1066,97.33,101.09
7868,2024-04,1067,109.68,106.71
7869,2024-04,1068,117.19,118.49
7870,2024-04,1069,120.91,119.59
7871,2024-04,1070,78.56,80.96
7872,2024-04,1071,73.56,78.36
7873,2024-04,1072,95.54,93.83
7874,2024-04,1073,103.66,107.36
7875,2024-04,1074,73.38,70.07
7876,2024-04,1075,115.62,118.75
7877,2024-04,1076,75.71,75.24
7878,2024-04,1077,91.18,92.12
7879,2024-04,1078,123.36,128.58
7880,2024-04,1079,96.9,96.38
7881,2024-04,1080,402.05,424.7
7882,2024-04,1081,437.15,437.16
7883,2024-04,1082,628.72,628.32
7884,2024-04,1083,403.54,408.6
7885,2024-04,1084,435.91,414.6
7886,2024-04,1085,453.3,472.11
7887,2024-04,1086,526.22,549.49
7888,2024-04,1087,382.46,364.15
7889,2024-04,1088,609.14,593.02
7890,2024-04,1089,501.54,519.14
7891,2024-04,1090,532.46,558.08
7892,2024-04,1091,504.36,512.74
7893,2024-04,1092,703.12,730.59
7894,2024-04,1093,564.75,599.48
7895,2024-04,1094,525.43,563.45
7896,2024-04,1095,330.94,338.31
7897,2024-04,1096,698.05,752.42
7898,2024-04,1097,422.38,451.28
7899,2024-04,1098,476.02,490.75
7900,2024-04,1099,527.37,514.42
7901,2024-04,1100,951.73,975.63
7902,2024-04,1101,945.16,977.82
7903,2024-04,1102,920.2,967.23
7904,2024-04,1103,1339.98,1382.83
7905,2024-04,1104,749.0,806.16
7906,2024-04,1105,976.45,1041.3
7907,2024-04,1106,839.62,895.84
7908,2024-04,1107,1064.36,1077.4
7909,2024-04,1108,1017.86,976.12
7910,2024-04,1109,868.63,888.27
7911,2024-04,1110,1249.61,1225.89
7912,2024-04,1111,918.1,894.49
7913,2024-04,1112,993.83,991.78
7914,2024-04,1113,1295.14,1373.04
7915,2024-04,1114,996.76,1007.67
7916,2024-04,1115,1036.84,1103.59
7917,2024-04,1116,1067.46,1071.86
7918,2024-04,1117,922.8,986.89
7919,2024-04,1118,834.28,836.0
7920,2024-04,1119,1132.4,1143.22
7921,2024-04,1120,71.72,73.11
7922,2024-04,1121,49.36,49.38
7923,2024-04,1122,58.95,56.71
7924,2024-04,1123,54.26,56.17
7925,2024-04,1124,67.56,71.17
7926,2024-04,1125,57.42,61.32
7927,2024-04,1126,46.63,44.53
7928,2024-04,1127,75.04,76.71
7929,2024-04,1128,40.59,41.8
7930,2024-04,1129,55.8,54.17
7931,2024-04,1130,67.47,64.59
7932,2024-04,1131,74.38,80.24
7933,2024-04,1132,57.73,59.09
7934,2024-04,1133,80.89,85.18
7935,2024-04,1134,57.87,60.48
7936,2024-04,1135,59.04,60.96
7937,2024-04,1136,50.17,48.89
7938,2024-04,1137,49.73,48.23
7939,2024-04,1138,62.44,64.85
7940,2024-04,1139,68.07,69.83
7941,2024-04,1140,964.7,996.75
7942,2024-04,1141,584.07,594.6
7943,2024-04,1142,597.92,630.84
7944,2024-04,1143,771.87,750.45
7945,2024-04,1144,614.07,599.39
7946,2024-04,1145,660.29,672.85
7947,2024-04,1146,555.78,558.16
7948,2024-04,1147,642.81,646.46
7949,2024-04,1148,591.32,562.2
7950,2024-04,1149,770.25,733.25
7951,2024-04,1150,657.36,645.12
7952,2024-04,1151,519.22,547.57
7953,2024-04,1152,787.37,820.82
7954,2024-04,1153,571.69,576.56
7955,2024-04,1154,629.29,639.13
7956,2024-04,1155,666.45,658.38
7957,2024-04,1156,540.84,515.13
7958,2024-04,1157,726.62,744.33
7959,2024-04,1158,719.83,761.27
7960,2024-04,1159,617.68,630.51
7961,2024-04,1160,61.35,63.45
7962,2024-04,1161,49.33,51.94
7963,2024-04,1162,59.21,57.83
7964,2024-04,1163,41.11,39.07
7965,2024-04,1164,35.5,37.47
7966,2024-04,1165,51.02,54.95
7967,2024-04,1166,50.23,49.23
7968,2024-04,1167,45.46,48.97
7969,2024-04,1168,46.84,46.98
7970,2024-04,1169,44.26,44.14
7971,2024-04,1170,57.89,56.08
7972,2024-04,1171,42.91,43.95
7973,2024-04,1172,45.42,47.05
7974,2024-04,1173,40.69,39.24
7975,2024-04,1174,43.15,45.17
7976,2024-04,1175,49.29,47.59
7977,2024-04,1176,56.29,57.21
7978,2024-04,1177,40.6,40.6
7979,2024-04,1178,41.49,39.6
7980,2024-04,1179,38.05,36.51
7981,2024-04,1180,125.3,129.99
7982,2024-04,1181,88.06,94.28
7983,2024-04,1182,87.85,88.94
7984,2024-04,1183,62.97,62.63
7985,2024-04,1184,71.41,71.94
7986,2024-04,1185,114.4,116.51
7987,2024-04,1186,104.92,104.0
7988,2024-04,1187,129.97,129.77
7989,2024-04,1188,86.6,86.92
7990,2024-04,1189,102.96,98.21
7991,2024-04,1190,104.87,104.34
7992,2024-04,1191,120.22,128.95
7993,2024-04,1192,119.11,126.47
7994,2024-04,1193,84.56,80.68
7995,2024-04,1194,112.99,118.34
7996,2024-04,1195,110.43,114.51
7997,2024-04,1196,73.98,72.13
7998,2024-04,1197,86.15,92.0
7999,2024-04,1198,109.92,107.23
8000,2024-04,1199,84.39,83.9
8001,2024-05,1000,590.88,575.65
8002,2024-05,1001,609.78,622.99
8003,2024-05,1002,572.6,563.62
8004,2024-05,1003,818.67,824.72
8005,2024-05,1004,597.34,603.61
8006,2024-05,1005,631.47,654.94
8007,2024-05,1006,656.65,675.46
8008,2024-05,1007,660.27,701.15
8009,2024-05,1008,604.46,619.28
8010,2024-05,1009,692.41,725.87
8011,2024-05,1010,830.46,812.44
8012,2024-05,1011,716.93,732.9
8013,2024-05,1012,744.75,717.53
8014,2024-05,1013,734.01,755.38
8015,2024-05,1014,1015.94,1079.49
8016,2024-05,1015,658.98,673.37
8017,2024-05,1016,828.86,882.19
8018,2024-05,1017,772.1,763.58
8019,2024-05,1018,777.59,826.4
8020,2024-05,1019,713.17,735.24
8021,2024-05,1020,462.95,459.48
8022,2024-05,1021,585.09,570.98
8023,2024-05,1022,506.78,521.81
8024,2024-05,1023,579.8,554.0
8025,2024-05,1024,422.79,420.79
8026,2024-05,1025,646.33,616.05
8027,2024-05,1026,513.33,520.81
8028,2024-05,1027,379.33,374.01
8029,2024-05,1028,383.93,380.72
8030,2024-05,1029,452.25,451.12
8031,2024-05,1030,512.93,507.31
8032,2024-05,1031,479.35,515.83
8033,2024-05,1032,438.51,423.33
8034,2024-05,1033,545.49,528.7
8035,2024-05,1034,506.93,527.99
8036,2024-05,1035,487.29,507.84
8037,2024-05,1036,469.57,476.6
8038,2024-05,1037,517.06,531.26
8039,2024-05,1038,480.77,466.1
8040,2024-05,1039,622.43,608.23
8041,2024-05,1040,252.25,268.61
8042,2024-05,1041,258.04,247.6
8043,2024-05,1042,339.63,363.6
8044,2024-05,1043,283.85,272.67
8045,2024-05,1044,334.86,322.21
8046,2024-05,1045,352.67,340.06
8047,2024-05,1046,405.25,410.97
8048,2024-05,1047,374.32,363.98
8049,2024-05,1048,414.79,399.2
8050,2024-05,1049,307.4,331.94
8051,2024-05,1050,402.52,391.17
8052,2024-05,1051,337.97,330.62
8053,2024-05,1052,286.2,308.53
8054,2024-05,1053,297.61,305.19
8055,2024-05,1054,390.54,389.05
8056,2024-05,1055,332.05,343.37
8057,2024-05,1056,281.12,299.9
8058,2024-05,1057,332.37,336.47
8059,2024-05,1058,388.17,382.94
8060,2024-05,1059,348.79,365.72
8061,2024-05,1060,102.87,97.82
8062,2024-05,1061,65.83,68.86
8063,2024-05,1062,104.28,109.2
8064,2024-05,1063,91.82,96.83
8065,2024-05,1064,115.42,113.09
8066,2024-05,1065,85.8,88.74
8067,2024-05,1066,96.08,100.31
8068,2024-05,1067,111.94,118.8
8069,2024-05,1068,119.54,119.46
8070,2024-05,1069,123.86,125.71
8071,2024-05,1070,78.82,78.73
8072,2024-05,1071,76.03,72.78
8073,2024-05,1072,95.99,97.42
8074,2024-05,1073,109.79,107.99
8075,2024-05,1074,68.76,66.25
8076,2024-05,1075,117.08,122.13
8077,2024-05,1076,78.15,84.14
8078,2024-05,1077,92.56,99.0
8079,2024-05,1078,122.53,118.52
8080,2024-05,1079,102.53,97.46
8081,2024-05,1080,409.69,416.27
8082,2024-05,1081,445.36,438.5
8083,2024-05,1082,614.48,641.15
8084,2024-05,1083,399.56,401.98
8085,2024-05,1084,427.58,450.76
8086,2024-05,1085,450.05,429.01
8087,2024-05,1086,527.44,534.22
8088,2024-05,1087,368.75,365.3
8089,2024-05,1088,589.92,619.85
8090,2024-05,1089,511.98,525.06
8091,2024-05,1090,563.17,542.03
8092,2024-05,1091,484.25,490.16
8093,2024-05,1092,660.51,693.3
8094,2024-05,1093,577.25,550.07
8095,2024-05,1094,554.08,580.98
8096,2024-05,1095,310.7,322.37
8097,2024-05,1096,683.57,655.73
8098,2024-05,1097,431.84,434.34
8099,2024-05,1098,479.27,465.34
8100,2024-05,1099,521.23,495.93
8101,2024-05,1100,998.7,965.24
8102,2024-05,1101,931.0,927.35
8103,2024-05,1102,937.0,942.84
8104,2024-05,1103,1348.94,1381.66
8105,2024-05,1104,796.19,758.26
8106,2024-05,1105,955.63,952.54
8107,2024-05,1106,832.48,884.35
8108,2024-05,1107,1089.39,1136.05
8109,2024-05,1108,993.17,965.53
8110,2024-05,1109,818.14,866.31
8111,2024-05,1110,1227.34,1214.46
8112,2024-05,1111,868.8,874.08
8113,2024-05,1112,994.85,1062.28
8114,2024-05,1113,1225.98,1282.01
8115,2024-05,1114,970.73,959.85
8116,2024-05,1115,1015.74,1023.05
8117,2024-05,1116,1057.62,1008.64
8118,2024-05,1117,982.5,983.41
8119,2024-05,1118,832.04,802.92
8120,2024-05,1119,1128.7,1122.66
8121,2024-05,1120,70.96,75.04
8122,2024-05,1121,50.68,48.55
8123,2024-05,1122,61.54,60.6
8124,2024-05,1123,54.18,56.77
8125,2024-05,1124,70.39,71.97
8126,2024-05,1125,60.75,65.32
8127,2024-05,1126,47.52,49.42
8128,2024-05,1127,74.05,70.74
8129,2024-05,1128,40.5,40.86
8130,2024-05,1129,57.2,60.5
8131,2024-05,1130,66.62,71.34
8132,2024-05,1131,76.71,78.46
8133,2024-05,1132,59.08,60.48
8134,2024-05,1133,80.67,77.59
8135,2024-05,1134,59.08,59.53
8136,2024-05,1135,58.28,61.7
8137,2024-05,1136,54.75,56.15
8138,2024-05,1137,52.88,56.38
8139,2024-05,1138,62.63,62.05
8140,2024-05,1139,67.76,64.81
8141,2024-05,1140,991.87,1029.52
8142,2024-05,1141,596.36,606.56
8143,2024-05,1142,587.75,581.19
8144,2024-05,1143,747.94,778.2
8145,2024-05,1144,574.98,588.32
8146,2024-05,1145,661.52,641.91
8147,2024-05,1146,545.67,523.08
8148,2024-05,1147,692.14,687.28
8149,2024-05,1148,561.99,606.27
8150,2024-05,1149,778.01,758.77
8151,2024-05,1150,656.99,628.4
8152,2024-05,1151,514.98,516.2
8153,2024-05,1152,711.92,689.78
8154,2024-05,1153,593.85,573.75
8155,2024-05,1154,599.84,577.98
8156,2024-05,1155,641.52,674.81
8157,2024-05,1156,530.69,537.87
8158,2024-05,1157,741.9,765.56
8159,2024-05,1158,739.09,736.73
8160,2024-05,1159,636.52,642.77
8161,2024-05,1160,59.61,60.3
8162,2024-05,1161,51.5,48.97
8163,2024-05,1162,57.28,55.99
8164,2024-05,1163,41.16,41.87
8165,2024-05,1164,34.14,32.97
8166,2024-05,1165,51.44,51.08
8167,2024-05,1166,50.69,54.66
8168,2024-05,1167,47.84,46.24
8169,2024-05,1168,45.33,45.54
8170,2024-05,1169,44.82,45.55
8171,2024-05,1170,58.16,60.02
8172,2024-05,1171,41.96,41.22
8173,2024-05,1172,47.42,49.35
8174,2024-05,1173,40.59,39.2
8175,2024-05,1174,41.61,41.1
8176,2024-05,1175,53.66,56.27
8177,2024-05,1176,53.37,51.93
8178,2024-05,1177,41.51,44.1
8179,2024-05,1178,38.82,40.19
8180,2024-05,1179,38.57,37.3
8181,2024-05,1180,126.01,133.16
8182,2024-05,1181,93.55,90.33
8183,2024-05,1182,89.48,85.28
8184,2024-05,1183,62.28,59.3
8185,2024-05,1184,72.58,69.3
8186,2024-05,1185,113.58,119.63
8187,2024-05,1186,106.45,114.45
8188,2024-05,1187,126.16,129.6
8189,2024-05,1188,86.46,87.37
8190,2024-05,1189,103.13,104.2
8191,2024-05,1190,101.87,102.69
8192,2024-05,1191,115.27,113.17
8193,2024-05,1192,116.52,123.32
8194,2024-05,1193,80.58,81.53
8195,2024-05,1194,110.7,112.59
8196,2024-05,1195,106.45,109.08
8197,2024-05,1196,74.52,73.95
8198,2024-05,1197,82.04,78.11
8199,2024-05,1198,108.4,109.45
8200,2024-05,1199,85.51,90.84
8201,2024-06,1000,586.74,628.22
8202,2024-06,1001,578.78,575.5
8203,2024-06,1002,614.91,620.21
8204,2024-06,1003,845.92,840.5
8205,2024-06,1004,581.51,617.19
8206,2024-06,1005,578.46,551.51
8207,2024-06,1006,675.33,696.22
8208,2024-06,1007,668.48,685.02
8209,2024-06,1008,612.79,607.92
8210,2024-06,1009,666.88,712.33
8211,2024-06,1010,827.09,878.28
8212,2024-06,1011,693.68,741.58
8213,2024-06,1012,680.77,702.8
8214,2024-06,1013,714.62,696.6
8215,2024-06,1014,983.23,954.43
8216,2024-06,1015,669.3,700.63
8217,2024-06,1016,863.84,826.36
8218,2024-06,1017,761.13,784.07
8219,2024-06,1018,818.95,845.83
8220,2024-06,1019,698.38,738.52
8221,2024-06,1020,452.81,444.81
8222,2024-06,1021,572.17,591.84
8223,2024-06,1022,540.06,540.08
8224,2024-06,1023,563.66,589.97
8225,2024-06,1024,396.78,423.35
8226,2024-06,1025,619.17,608.62
8227,2024-06,1026,542.23,530.1
8228,2024-06,1027,369.01,351.2
8229,2024-06,1028,400.19,405.24
8230,2024-06,1029,463.6,496.5
8231,2024-06,1030,506.9,512.94
8232,2024-06,1031,473.62,488.8
8233,2024-06,1032,453.08,439.74
8234,2024-06,1033,547.31,586.94
8235,2024-06,1034,497.1,511.02
8236,2024-06,1035,474.23,458.18
8237,2024-06,1036,491.95,502.12
8238,2024-06,1037,524.24,521.67
8239,2024-06,1038,467.81,493.59
8240,2024-06,1039,614.23,609.06
8241,2024-06,1040,241.59,253.08
8242,2024-06,1041,258.18,260.04
8243,2024-06,1042,328.33,347.55
8244,2024-06,1043,288.81,298.69
8245,2024-06,1044,326.78,314.87
8246,2024-06,1045,339.03,349.04
8247,2024-06,1046,416.87,436.34
8248,2024-06,1047,364.67,377.74
8249,2024-06,1048,433.25,431.73
8250,2024-06,1049,295.87,310.34
8251,2024-06,1050,390.67,419.65
8252,2024-06,1051,351.7,338.48
8253,2024-06,1052,276.26,278.82
8254,2024-06,1053,328.63,329.21
8255,2024-06,1054,414.67,408.19
8256,2024-06,1055,328.9,332.92
8257,2024-06,1056,278.38,296.86
8258,2024-06,1057,324.86,329.45
8259,2024-06,1058,417.64,420.78
8260,2024-06,1059,326.08,316.44
8261,2024-06,1060,107.29,110.23
8262,2024-06,1061,68.1,66.03
8263,2024-06,1062,107.2,110.25
8264,2024-06,1063,93.05,92.88
8265,2024-06,1064,114.5,122.31
8266,2024-06,1065,85.74,82.63
8267,2024-06,1066,93.37,98.99
8268,2024-06,1067,113.91,119.68
8269,2024-06,1068,117.0,113.45
8270,2024-06,1069,121.44,120.97
8271,2024-06,1070,79.09,76.63
8272,2024-06,1071,74.6,72.36
8273,2024-06,1072,95.31,101.28
8274,2024-06,1073,107.07,103.63
8275,2024-06,1074,70.75,70.83
8276,2024-06,1075,114.79,120.4
8277,2024-06,1076,76.75,75.68
8278,2024-06,1077,92.53,89.52
8279,2024-06,1078,125.67,119.85
8280,2024-06,1079,107.0,115.0
8281,2024-06,1080,413.31,421.5
8282,2024-06,1081,445.4,440.7
8283,2024-06,1082,629.49,676.12
8284,2024-06,1083,423.74,429.15
8285,2024-06,1084,433.08,465.27
8286,2024-06,1085,505.1,503.51
8287,2024-06,1086,531.44,534.11
8288,2024-06,1087,369.68,368.43
8289,2024-06,1088,620.68,607.2
8290,2024-06,1089,538.4,579.13
