activity_id,date_id,date,customer_id,sales_rep_id,activity_type,activity_minutes,sentiment_score,customer_health_score
17483,20220705,2022-07-05,92,39,Call,48,0.438,65.2
17484,20250728,2025-07-28,985,41,Business Review,33,-1.15,42.8
17485,20250626,2025-06-26,357,38,Email,44,-0.291,55.7
17486,20240422,2024-04-22,571,34,Call,10,-0.073,67.0
17487,20250818,2025-08-18,1073,49,Email,5,-0.414,56.8
17488,20230831,2023-08-31,257,2,Email,38,0.69,82.7
17489,20230920,2023-09-20,295,65,Email,51,-0.151,65.6
17490,20251118,2025-11-18,1077,60,Visit,46,-0.565,56.4
17491,20221110,2022-11-10,146,40,Training,48,-0.138,66.3
17492,20210509,2021-05-09,389,23,Email,55,-0.565,53.5
17493,20240519,2024-05-19,345,19,Training,21,0.88,88.3
17494,20221209,2022-12-09,836,66,Business Review,18,0.102,72.4
17495,20240212,2024-02-12,205,55,Email,40,1.022,76.0
17496,20210924,2021-09-24,770,55,Email,31,-0.022,61.7
17497,20240425,2024-04-25,1010,32,Call,64,-0.623,61.9
17498,20210930,2021-09-30,513,66,Call,5,0.592,71.9
17499,20210801,2021-08-01,153,80,Training,39,1.093,87.8
17500,20221216,2022-12-16,1053,19,Business Review,5,-0.307,57.3
17501,20220109,2022-01-09,252,27,Training,60,-0.155,61.6
17502,20250831,2025-08-31,467,27,Visit,39,0.569,64.8
17503,20250305,2025-03-05,532,17,Training,53,0.971,75.6
17504,20250827,2025-08-27,742,32,Call,43,0.253,70.6
17505,20230831,2023-08-31,698,33,Call,80,0.005,65.6
17506,20230323,2023-03-23,130,71,Email,14,0.618,66.1
17507,20230525,2023-05-25,199,70,Demo,8,0.418,61.6
17508,20230326,2023-03-26,849,49,Email,31,0.089,64.7
17509,20210119,2021-01-19,752,12,Business Review,20,-0.088,69.1
17510,20250414,2025-04-14,766,70,Call,61,0.016,66.6
17511,20231217,2023-12-17,381,54,Business Review,17,0.239,64.1
17512,20230615,2023-06-15,370,62,Call,38,0.473,69.8
17513,20230228,2023-02-28,986,30,Email,14,-0.134,54.0
17514,20241227,2024-12-27,698,46,Call,40,0.4,72.3
17515,20250506,2025-05-06,735,71,Call,51,0.609,59.2
17516,20210402,2021-04-02,146,9,Call,42,-0.016,47.4
17517,20221225,2022-12-25,340,27,Email,21,-0.311,54.1
17518,20251107,2025-11-07,122,37,Call,10,0.662,85.5
17519,20250317,2025-03-17,905,63,Email,40,-0.222,51.6
17520,20210309,2021-03-09,575,61,Visit,39,0.43,66.1
17521,20220412,2022-04-12,1145,80,Training,58,-0.783,57.6
17522,20210530,2021-05-30,219,25,Call,49,-0.335,70.8
17523,20240630,2024-06-30,107,80,Email,30,0.242,73.6
17524,20210102,2021-01-02,707,74,Training,43,0.578,76.0
17525,20210728,2021-07-28,410,75,Email,39,-0.32,61.0
17526,20230514,2023-05-14,806,28,Call,57,-0.222,56.9
17527,20210801,2021-08-01,474,22,Call,41,0.386,78.9
17528,20210327,2021-03-27,410,25,Email,36,0.72,73.1
17529,20211231,2021-12-31,586,74,Call,5,0.062,64.3
17530,20250711,2025-07-11,1077,15,Visit,14,0.327,75.5
17531,20240302,2024-03-02,697,27,Call,27,-0.89,40.2
17532,20250513,2025-05-13,701,80,Call,49,0.742,81.3
17533,20250703,2025-07-03,474,48,Call,35,-0.257,47.7
17534,20230306,2023-03-06,557,83,Demo,32,-0.414,59.3
17535,20251108,2025-11-08,1035,61,Visit,96,-0.185,59.5
17536,20210816,2021-08-16,1108,42,Training,48,0.012,62.2
17537,20230702,2023-07-02,949,67,Email,33,-0.158,61.5
17538,20251219,2025-12-19,864,39,Demo,5,0.141,62.4
17539,20240417,2024-04-17,328,3,Demo,28,0.094,63.6
17540,20240702,2024-07-02,20,28,Visit,40,0.218,70.8
17541,20210622,2021-06-22,411,34,Demo,18,0.136,66.3
17542,20211014,2021-10-14,77,9,Call,14,-0.297,69.2
17543,20240505,2024-05-05,275,8,Email,5,0.475,64.6
17544,20250320,2025-03-20,773,39,Call,49,0.456,68.3
17545,20221007,2022-10-07,621,8,Email,46,-0.81,39.0
17546,20220912,2022-09-12,586,4,Email,30,-1.156,59.2
17547,20230530,2023-05-30,200,85,Demo,53,0.714,83.6
17548,20241004,2024-10-04,1062,25,Visit,29,0.205,76.1
17549,20250206,2025-02-06,1059,28,Business Review,53,0.118,69.0
17550,20240205,2024-02-05,346,78,Call,46,0.095,72.7
17551,20230517,2023-05-17,339,30,Email,61,-0.391,46.2
17552,20231224,2023-12-24,606,60,Call,67,0.8,80.9
17553,20250917,2025-09-17,318,83,Email,19,-0.093,79.6
17554,20210911,2021-09-11,678,34,Demo,10,-0.253,48.1
17555,20251015,2025-10-15,578,70,Email,5,0.107,57.9
17556,20210524,2021-05-24,356,44,Call,64,-0.151,62.0
17557,20250321,2025-03-21,569,79,Call,46,0.972,81.5
17558,20210504,2021-05-04,1167,9,Email,5,-0.084,65.6
17559,20220427,2022-04-27,411,10,Email,12,0.888,74.7
17560,20210710,2021-07-10,8,46,Email,73,0.306,81.8
17561,20240613,2024-06-13,1174,58,Visit,40,-1.079,49.7
17562,20211229,2021-12-29,872,38,Email,17,1.493,86.1
17563,20251012,2025-10-12,290,41,Demo,17,0.557,64.4
17564,20210911,2021-09-11,381,75,Demo,5,0.822,77.4
17565,20221121,2022-11-21,834,26,Call,40,-0.051,76.2
17566,20210321,2021-03-21,459,47,Call,13,0.238,69.1
17567,20240601,2024-06-01,1107,13,Visit,47,-0.61,60.2
17568,20240330,2024-03-30,459,55,Business Review,41,-0.617,57.8
17569,20220602,2022-06-02,124,60,Email,56,1.739,100.0
17570,20230621,2023-06-21,247,33,Business Review,51,-0.175,49.0
17571,20220715,2022-07-15,687,24,Call,64,-0.763,56.7
17572,20211010,2021-10-10,507,59,Email,48,0.06,59.9
17573,20210805,2021-08-05,678,30,Visit,11,-0.662,59.3
17574,20231104,2023-11-04,642,57,Email,49,0.924,80.5
17575,20210523,2021-05-23,226,60,Email,9,-0.536,48.5
17576,20210901,2021-09-01,927,31,Call,42,-0.006,59.7
17577,20210113,2021-01-13,678,43,Email,29,0.8,65.9
17578,20210822,2021-08-22,607,17,Email,48,-0.121,61.4
17579,20230711,2023-07-11,767,4,Email,50,-0.393,70.2
17580,20221110,2022-11-10,842,26,Email,32,-0.357,51.9
17581,20251018,2025-10-18,910,68,Call,5,-1.275,49.7
17582,20211108,2021-11-08,980,81,Call,44,-0.239,69.6
17583,20210907,2021-09-07,755,15,Call,54,0.245,73.2
17584,20231130,2023-11-30,62,49,Call,38,0.369,64.9
17585,20240629,2024-06-29,1166,12,Email,73,0.884,85.8
17586,20220528,2022-05-28,1086,78,Email,54,-0.19,57.3
17587,20250511,2025-05-11,221,79,Email,40,0.396,78.5
17588,20220518,2022-05-18,993,32,Email,47,-0.726,69.4
17589,20211001,2021-10-01,419,10,Email,5,0.768,74.2
17590,20220426,2022-04-26,28,63,Call,11,-1.121,57.3
17591,20231129,2023-11-29,678,51,Visit,26,0.43,58.9
17592,20220619,2022-06-19,1148,4,Visit,28,0.892,70.3
17593,20231123,2023-11-23,480,53,Call,21,-0.264,54.8
17594,20240125,2024-01-25,1147,19,Demo,30,-0.888,60.3
17595,20231122,2023-11-22,73,3,Email,36,-0.003,63.7
17596,20220403,2022-04-03,1178,62,Training,35,-0.092,52.2
17597,20210216,2021-02-16,1075,49,Visit,53,0.78,75.0
17598,20221106,2022-11-06,1054,38,Email,57,0.735,86.2
17599,20230707,2023-07-07,788,41,Email,39,0.211,92.7
17600,20241212,2024-12-12,164,68,Call,11,1.379,75.1
17601,20221018,2022-10-18,922,25,Email,34,-1.143,40.3
17602,20220415,2022-04-15,429,48,Call,19,0.898,80.8
17603,20241114,2024-11-14,686,11,Call,41,-0.169,71.4
17604,20220903,2022-09-03,386,25,Call,31,0.452,78.4
17605,20230417,2023-04-17,1131,14,Call,19,-0.2,61.5
17606,20241215,2024-12-15,887,83,Call,65,-0.134,77.8
17607,20240824,2024-08-24,176,46,Call,20,0.994,67.3
17608,20230904,2023-09-04,290,11,Demo,33,0.737,87.0
17609,20210627,2021-06-27,1075,28,Email,33,-0.127,68.4
17610,20220126,2022-01-26,551,62,Email,38,-1.193,61.5
17611,20250723,2025-07-23,944,42,Business Review,49,0.635,69.0
17612,20230731,2023-07-31,70,5,Call,57,0.877,89.2
17613,20251104,2025-11-04,302,46,Training,10,0.168,67.0
17614,20221004,2022-10-04,799,29,Email,27,0.056,74.8
17615,20250201,2025-02-01,680,5,Call,38,-0.312,56.6
17616,20241212,2024-12-12,345,4,Visit,46,-0.281,52.8
17617,20220115,2022-01-15,802,70,Email,9,0.038,63.4
17618,20250412,2025-04-12,607,58,Email,6,0.983,93.7
17619,20250118,2025-01-18,741,84,Email,17,0.394,73.4
17620,20240111,2024-01-11,220,13,Call,19,0.049,75.2
17621,20221224,2022-12-24,257,49,Call,33,0.501,65.8
17622,20240504,2024-05-04,334,52,Demo,49,-0.283,57.9
17623,20250222,2025-02-22,122,51,Call,59,-0.097,65.5
17624,20240217,2024-02-17,736,66,Email,5,-0.324,57.2
17625,20230321,2023-03-21,1041,52,Demo,24,0.631,76.4
17626,20241102,2024-11-02,413,18,Call,30,0.303,84.8
17627,20230307,2023-03-07,1080,68,Visit,55,0.263,66.2
17628,20251215,2025-12-15,1122,66,Call,9,-0.657,60.9
17629,20220511,2022-05-11,719,14,Call,8,-0.206,77.9
17630,20250411,2025-04-11,592,35,Email,23,-0.199,68.1
17631,20240505,2024-05-05,468,16,Demo,5,-0.249,54.1
17632,20251111,2025-11-11,404,10,Email,82,0.426,81.6
17633,20221026,2022-10-26,1052,8,Call,36,-0.881,47.7
17634,20240706,2024-07-06,536,77,Call,32,0.105,59.6
17635,20230217,2023-02-17,1129,43,Training,30,-0.748,65.5
17636,20220224,2022-02-24,1086,31,Email,22,0.344,81.2
17637,20221101,2022-11-01,864,53,Email,5,-0.462,65.1
17638,20240611,2024-06-11,46,13,Email,69,-0.41,52.7
17639,20220905,2022-09-05,1134,29,Email,24,-0.3,57.5
17640,20250312,2025-03-12,160,85,Call,16,0.392,83.2
17641,20210712,2021-07-12,301,68,Call,48,-0.331,66.9
17642,20220109,2022-01-09,885,18,Demo,35,-0.179,71.3
17643,20230630,2023-06-30,729,17,Email,26,1.097,79.2
17644,20210214,2021-02-14,721,9,Call,47,-0.309,65.9
17645,20220929,2022-09-29,257,57,Email,41,-0.115,70.8
17646,20211214,2021-12-14,712,14,Email,33,-0.471,64.2
17647,20250622,2025-06-22,831,81,Call,38,0.128,63.1
17648,20250911,2025-09-11,454,7,Demo,47,0.49,67.3
17649,20230514,2023-05-14,63,20,Demo,6,0.566,60.9
17650,20240812,2024-08-12,564,68,Call,17,0.209,61.1
17651,20250920,2025-09-20,1179,58,Demo,38,-0.313,69.5
17652,20230129,2023-01-29,1011,51,Visit,37,-0.629,58.9
17653,20220515,2022-05-15,563,50,Call,33,0.98,81.1
17654,20221220,2022-12-20,841,60,Email,37,0.159,55.1
17655,20230627,2023-06-27,345,6,Email,22,-1.138,61.5
17656,20251111,2025-11-11,711,44,Email,63,-0.082,76.6
17657,20241126,2024-11-26,564,44,Call,5,-0.209,64.2
17658,20250616,2025-06-16,1019,56,Visit,40,0.528,69.3
17659,20240919,2024-09-19,763,77,Email,5,0.966,72.2
17660,20240910,2024-09-10,139,53,Training,19,0.743,75.8
17661,20210119,2021-01-19,131,25,Call,64,-0.426,64.7
17662,20250206,2025-02-06,780,47,Visit,83,0.641,80.5
17663,20220921,2022-09-21,1043,85,Email,36,-0.214,60.4
17664,20210508,2021-05-08,1135,65,Call,61,0.646,77.3
17665,20210224,2021-02-24,1095,28,Email,49,-0.003,66.9
17666,20210904,2021-09-04,650,17,Email,14,-0.063,55.1
17667,20211115,2021-11-15,1124,49,Email,52,-0.656,49.7
17668,20211228,2021-12-28,559,65,Email,36,0.859,89.5
17669,20220731,2022-07-31,756,9,Call,14,0.005,70.9
17670,20220624,2022-06-24,831,56,Business Review,22,-0.929,44.7
17671,20250212,2025-02-12,828,5,Visit,51,-0.108,60.0
17672,20250704,2025-07-04,89,24,Call,32,0.787,71.6
17673,20221013,2022-10-13,802,2,Call,40,0.204,80.7
17674,20250315,2025-03-15,218,33,Call,39,-0.199,50.2
17675,20240803,2024-08-03,1109,2,Call,39,-1.229,44.7
17676,20210512,2021-05-12,896,19,Call,45,0.041,70.1
17677,20220322,2022-03-22,933,11,Call,61,-0.635,43.8
17678,20250726,2025-07-26,244,79,Call,30,0.234,68.6
17679,20210406,2021-04-06,12,84,Email,18,-0.017,59.9
17680,20251021,2025-10-21,13,14,Email,48,1.025,76.9
17681,20230119,2023-01-19,902,27,Training,54,0.772,69.5
17682,20210116,2021-01-16,42,56,Email,61,-0.332,68.7
17683,20220531,2022-05-31,421,8,Call,32,-0.063,66.3
17684,20220428,2022-04-28,1180,42,Call,53,-0.398,60.1
17685,20231101,2023-11-01,14,83,Call,29,0.042,56.0
17686,20250814,2025-08-14,244,63,Call,42,0.858,84.4
17687,20220720,2022-07-20,782,25,Business Review,5,0.624,86.9
17688,20220110,2022-01-10,179,25,Visit,63,0.744,75.5
17689,20230527,2023-05-27,1103,28,Call,5,0.055,56.1
17690,20220725,2022-07-25,696,27,Call,32,0.787,82.4
17691,20250523,2025-05-23,461,15,Call,18,0.242,68.2
17692,20251029,2025-10-29,697,34,Call,36,-1.189,51.4
17693,20221110,2022-11-10,613,9,Call,55,1.809,93.1
17694,20230722,2023-07-22,340,80,Call,5,0.831,59.4
17695,20210925,2021-09-25,100,26,Call,59,0.814,65.5
17696,20210113,2021-01-13,904,16,Email,10,0.253,76.6
17697,20211019,2021-10-19,563,37,Demo,46,0.065,75.9
17698,20241124,2024-11-24,726,39,Call,32,0.048,59.7
17699,20231214,2023-12-14,1020,16,Business Review,17,1.056,81.7
17700,20220615,2022-06-15,131,68,Call,31,-0.117,56.6
17701,20210616,2021-06-16,697,47,Training,34,-0.605,59.1
17702,20251016,2025-10-16,686,68,Email,37,0.799,67.5
17703,20251121,2025-11-21,869,15,Call,34,-1.076,44.5
17704,20210621,2021-06-21,971,49,Demo,24,-0.851,45.5
17705,20221124,2022-11-24,771,44,Email,59,-0.285,68.1
17706,20240527,2024-05-27,341,44,Call,24,-0.008,71.2
17707,20251008,2025-10-08,841,46,Email,45,0.231,75.6
17708,20240612,2024-06-12,317,73,Call,42,0.681,78.0
17709,20240418,2024-04-18,217,84,Call,45,-0.148,64.3
17710,20210426,2021-04-26,330,77,Call,39,0.229,69.4
17711,20221207,2022-12-07,243,41,Email,21,0.114,67.5
17712,20220322,2022-03-22,580,26,Call,70,1.379,80.3
17713,20250416,2025-04-16,1073,4,Visit,23,0.14,61.4
17714,20250413,2025-04-13,686,74,Call,47,-0.168,70.4
17715,20240902,2024-09-02,564,16,Call,53,-0.392,46.6
17716,20220401,2022-04-01,506,7,Email,72,-0.938,49.7
17717,20210705,2021-07-05,766,58,Call,17,0.218,72.7
17718,20240215,2024-02-15,894,65,Call,31,0.817,76.7
17719,20231126,2023-11-26,540,61,Visit,34,0.713,91.4
17720,20250829,2025-08-29,678,25,Visit,30,-0.506,56.9
17721,20230330,2023-03-30,430,43,Email,15,0.999,93.6
17722,20220108,2022-01-08,689,65,Email,37,0.717,78.7
17723,20251128,2025-11-28,1176,65,Call,70,-0.82,45.4
17724,20241212,2024-12-12,1103,32,Visit,10,0.266,80.4
17725,20220102,2022-01-02,696,58,Call,17,0.116,59.4
17726,20220917,2022-09-17,836,49,Visit,20,0.154,78.2
17727,20240604,2024-06-04,94,67,Call,50,0.537,53.2
17728,20230216,2023-02-16,994,62,Call,34,-0.018,76.0
17729,20210504,2021-05-04,678,12,Call,47,0.533,69.3
17730,20231004,2023-10-04,698,62,Email,33,0.878,86.5
17731,20250413,2025-04-13,1110,61,Call,30,1.037,90.0
17732,20210806,2021-08-06,687,37,Call,38,0.764,68.3
17733,20250109,2025-01-09,246,29,Call,35,0.232,70.9
17734,20241002,2024-10-02,900,41,Email,68,-0.785,48.7
17735,20230521,2023-05-21,126,76,Call,48,0.038,63.6
17736,20220322,2022-03-22,698,25,Call,60,0.664,63.6
17737,20210402,2021-04-02,485,25,Call,5,0.366,75.9
17738,20210326,2021-03-26,92,81,Email,21,0.784,78.6
17739,20231003,2023-10-03,712,17,Business Review,47,0.548,77.2
17740,20210112,2021-01-12,308,49,Call,5,0.252,65.9
17741,20251113,2025-11-13,921,10,Email,32,-0.536,49.9
17742,20221206,2022-12-06,923,66,Business Review,45,0.237,62.9
17743,20221215,2022-12-15,146,60,Call,72,0.347,66.9
17744,20230220,2023-02-20,900,21,Call,56,-0.105,58.3
17745,20220420,2022-04-20,297,25,Call,57,0.535,64.4
17746,20230118,2023-01-18,359,14,Visit,74,0.447,76.0
17747,20230929,2023-09-29,265,8,Email,20,0.192,55.8
17748,20230411,2023-04-11,249,6,Visit,43,0.556,75.1
17749,20231104,2023-11-04,808,34,Email,45,-0.1,61.3
17750,20230425,2023-04-25,1086,14,Call,28,-0.047,64.6
17751,20210323,2021-03-23,1073,79,Call,28,-0.622,48.0
17752,20211129,2021-11-29,1042,35,Demo,5,-0.325,56.5
17753,20241223,2024-12-23,979,79,Visit,8,0.097,81.6
17754,20231022,2023-10-22,1073,44,Call,34,1.076,68.2
17755,20250331,2025-03-31,689,49,Business Review,48,0.216,71.5
17756,20211006,2021-10-06,499,38,Call,28,0.514,68.2
17757,20220104,2022-01-04,94,47,Business Review,38,0.751,73.0
17758,20230311,2023-03-11,511,53,Business Review,55,0.011,68.1
17759,20210107,2021-01-07,948,40,Call,16,-0.18,58.1
17760,20230929,2023-09-29,875,11,Email,28,0.06,62.4
17761,20250419,2025-04-19,435,19,Call,80,-0.357,69.5
17762,20231221,2023-12-21,1127,44,Demo,99,0.033,61.5
17763,20220424,2022-04-24,724,68,Business Review,63,-0.855,48.6
17764,20241020,2024-10-20,1016,75,Email,38,-0.968,41.2
17765,20250329,2025-03-29,96,77,Training,31,0.749,68.8
17766,20221028,2022-10-28,332,55,Visit,17,0.291,72.9
17767,20231209,2023-12-09,590,37,Email,25,0.548,83.9
17768,20240120,2024-01-20,770,26,Email,5,0.238,64.9
17769,20210308,2021-03-08,545,3,Call,27,0.298,55.1
17770,20210507,2021-05-07,578,51,Email,17,0.317,79.1
17771,20221103,2022-11-03,277,80,Training,77,0.272,78.8
17772,20250814,2025-08-14,806,16,Call,7,0.87,75.6
17773,20211117,2021-11-17,149,9,Demo,5,-0.14,53.4
17774,20251016,2025-10-16,786,43,Call,24,0.01,64.2
17775,20250425,2025-04-25,207,29,Call,31,-0.72,58.4
17776,20231125,2023-11-25,1177,10,Call,42,0.954,88.7
17777,20210207,2021-02-07,1120,18,Business Review,42,-0.244,60.0
17778,20230405,2023-04-05,910,18,Visit,25,0.234,73.4
17779,20250802,2025-08-02,1106,28,Call,37,-0.414,65.0
17780,20210109,2021-01-09,544,47,Email,52,0.444,71.7
17781,20230424,2023-04-24,563,48,Visit,30,-0.671,45.8
17782,20240615,2024-06-15,489,16,Call,10,-0.31,62.0
17783,20250517,2025-05-17,579,68,Email,60,0.407,77.9
17784,20210520,2021-05-20,1060,3,Call,37,-0.4,58.1
17785,20250228,2025-02-28,300,57,Call,30,0.061,60.3
17786,20231220,2023-12-20,826,39,Training,27,0.182,78.3
17787,20241112,2024-11-12,1120,74,Email,25,0.04,78.3
17788,20250310,2025-03-10,701,76,Email,54,0.481,73.2
17789,20240627,2024-06-27,464,9,Email,24,-0.391,49.6
17790,20210202,2021-02-02,1084,77,Call,33,0.581,77.0
17791,20210529,2021-05-29,393,15,Call,52,0.266,62.0
17792,20230122,2023-01-22,578,24,Email,47,-0.647,56.5
17793,20250918,2025-09-18,752,50,Email,60,0.806,71.7
17794,20211214,2021-12-14,1055,59,Visit,5,0.079,76.8
17795,20210927,2021-09-27,607,35,Visit,6,-0.052,61.6
17796,20241017,2024-10-17,1132,84,Call,8,-0.693,51.9
17797,20240309,2024-03-09,656,42,Visit,24,0.097,63.1
17798,20250302,2025-03-02,389,39,Call,28,0.561,72.1
17799,20221204,2022-12-04,410,79,Visit,75,0.272,77.7
17800,20221002,2022-10-02,750,82,Business Review,20,0.651,76.2
17801,20240610,2024-06-10,727,12,Call,16,0.108,83.0
17802,20251019,2025-10-19,27,80,Call,20,0.0,74.0
17803,20210802,2021-08-02,1015,41,Email,32,-0.219,56.8
17804,20230908,2023-09-08,586,18,Call,64,-0.271,66.6
17805,20210625,2021-06-25,122,35,Email,52,-0.018,61.0
17806,20231105,2023-11-05,217,25,Call,47,-0.092,53.0
17807,20220711,2022-07-11,186,21,Call,39,0.888,78.4
17808,20240426,2024-04-26,337,22,Training,47,-0.069,58.8
17809,20250609,2025-06-09,1011,16,Call,20,0.397,73.3
17810,20231017,2023-10-17,118,50,Call,19,-0.403,61.6
17811,20221120,2022-11-20,867,4,Demo,54,-0.762,55.9
17812,20231120,2023-11-20,899,49,Email,28,0.163,57.2
17813,20230603,2023-06-03,1152,44,Visit,34,-0.531,53.8
17814,20230504,2023-05-04,843,5,Demo,35,0.779,76.6
17815,20240502,2024-05-02,692,27,Demo,20,-0.056,73.0
17816,20210308,2021-03-08,660,13,Email,16,0.5,85.1
17817,20250605,2025-06-05,248,83,Call,17,-0.214,48.3
17818,20220615,2022-06-15,623,58,Demo,56,-0.54,61.4
17819,20240108,2024-01-08,699,47,Email,49,0.456,67.4
17820,20241212,2024-12-12,634,5,Email,19,1.928,88.3
17821,20220320,2022-03-20,1061,33,Call,29,0.268,59.1
17822,20210815,2021-08-15,409,33,Visit,38,-0.386,60.5
17823,20240107,2024-01-07,102,58,Visit,13,-0.258,65.4
17824,20220101,2022-01-01,459,43,Email,51,-0.719,48.6
17825,20211025,2021-10-25,118,50,Training,5,-0.139,52.6
17826,20230505,2023-05-05,120,13,Call,36,1.187,81.7
17827,20251003,2025-10-03,310,52,Email,31,-0.772,48.6
17828,20250528,2025-05-28,1020,49,Demo,35,0.285,73.9
17829,20240615,2024-06-15,678,7,Call,29,-0.076,66.8
17830,20240922,2024-09-22,1171,65,Call,40,0.246,60.7
17831,20240415,2024-04-15,409,82,Call,22,-0.284,64.1
17832,20210515,2021-05-15,212,69,Email,40,-0.527,59.9
17833,20221007,2022-10-07,8,33,Business Review,47,-0.154,62.9
17834,20220204,2022-02-04,186,59,Training,14,0.582,67.5
17835,20250415,2025-04-15,1130,64,Visit,23,-0.372,68.3
17836,20250630,2025-06-30,1150,46,Call,5,-0.085,64.2
17837,20230323,2023-03-23,548,60,Email,30,0.553,72.6
17838,20230820,2023-08-20,851,15,Email,19,-0.21,80.3
17839,20240216,2024-02-16,773,56,Email,55,0.586,74.3
17840,20210324,2021-03-24,303,82,Call,41,-0.592,48.2
17841,20210627,2021-06-27,1073,73,Call,53,0.416,68.4
17842,20250415,2025-04-15,185,62,Email,24,-0.514,69.5
17843,20250911,2025-09-11,344,11,Business Review,48,0.998,82.5
17844,20241220,2024-12-20,12,22,Demo,38,0.662,78.7
17845,20250927,2025-09-27,1124,51,Email,22,-0.771,54.5
17846,20210928,2021-09-28,575,78,Visit,27,-0.343,60.7
17847,20240525,2024-05-25,8,28,Demo,20,-0.319,74.0
17848,20250617,2025-06-17,182,15,Call,24,-0.642,56.8
17849,20220605,2022-06-05,275,81,Visit,25,-0.265,67.7
17850,20210205,2021-02-05,584,61,Email,60,-0.426,53.5
17851,20240227,2024-02-27,298,85,Email,20,0.217,67.1
17852,20230601,2023-06-01,98,44,Email,28,-0.789,51.6
17853,20220113,2022-01-13,1120,50,Email,35,-0.336,60.9
17854,20250527,2025-05-27,1078,47,Email,25,0.51,76.1
17855,20230522,2023-05-22,420,83,Call,14,0.153,80.1
17856,20220213,2022-02-13,411,56,Email,7,-0.029,55.9
17857,20230819,2023-08-19,107,6,Training,35,0.487,85.1
17858,20230526,2023-05-26,885,48,Email,49,0.628,67.0
17859,20220802,2022-08-02,813,6,Email,28,0.146,77.8
17860,20240408,2024-04-08,630,48,Email,11,0.23,71.3
17861,20250306,2025-03-06,169,53,Business Review,41,0.871,63.9
17862,20250811,2025-08-11,801,81,Email,10,-0.259,66.7
17863,20250714,2025-07-14,922,84,Call,45,-0.137,55.9
17864,20240225,2024-02-25,224,10,Business Review,24,-0.239,64.0
17865,20250309,2025-03-09,65,46,Call,35,-0.066,59.5
17866,20210407,2021-04-07,784,2,Business Review,21,-0.179,68.2
17867,20251210,2025-12-10,393,6,Email,52,0.773,77.3
17868,20230307,2023-03-07,982,11,Email,29,-0.565,47.0
17869,20240427,2024-04-27,1158,53,Call,5,1.74,91.2
17870,20230314,2023-03-14,132,70,Demo,46,-0.103,69.9
17871,20211211,2021-12-11,621,80,Email,30,0.287,72.9
17872,20240312,2024-03-12,591,70,Call,7,-0.192,66.7
17873,20220619,2022-06-19,1024,50,Visit,62,-0.313,54.0
17874,20241027,2024-10-27,689,42,Call,44,-0.614,51.1
17875,20230517,2023-05-17,305,84,Email,5,-0.137,65.1
17876,20240226,2024-02-26,813,17,Email,33,-0.183,65.3
17877,20221019,2022-10-19,513,35,Visit,55,-0.109,79.5
17878,20230325,2023-03-25,826,81,Training,66,-0.897,46.5
17879,20220424,2022-04-24,17,48,Call,49,1.059,95.6
17880,20231113,2023-11-13,907,53,Visit,56,0.065,71.2
17881,20230327,2023-03-27,370,40,Training,64,-0.409,47.1
17882,20220814,2022-08-14,379,82,Email,22,-0.625,32.9
17883,20240613,2024-06-13,569,43,Demo,62,0.5,82.3
17884,20231102,2023-11-02,667,65,Call,52,-0.525,55.3
17885,20231220,2023-12-20,284,6,Call,66,-0.765,64.2
17886,20250801,2025-08-01,1166,70,Email,17,-0.386,65.7
17887,20240428,2024-04-28,965,26,Demo,24,0.085,62.1
