inventory_id,year_month,product_id,region_id,opening_stock_units,production_units,ending_stock_units,stockout_flag,inventory_value_eur
30710,2023-04,1138,5,86,64,80,False,31665.05
30711,2023-04,1138,8,32,37,43,False,13565.32
30712,2023-04,1138,9,61,115,89,False,39542.55
30713,2023-04,1138,10,45,26,39,False,7601.63
30714,2023-04,1139,1,88,164,124,False,17938.91
30715,2023-04,1139,4,56,30,49,False,18307.96
30716,2023-04,1139,5,26,23,29,False,16541.32
30717,2023-04,1139,6,185,244,123,False,31333.1
30718,2023-04,1139,8,138,113,161,False,63431.63
30719,2023-04,1139,9,7,6,8,False,2716.09
30720,2023-04,1140,1,22,16,25,False,9570.79
30721,2023-04,1140,3,80,126,103,False,59592.7
30722,2023-04,1140,7,59,71,72,False,45925.43
30723,2023-04,1141,1,30,29,37,False,6700.8
30724,2023-04,1142,1,165,128,163,False,30236.27
30725,2023-04,1142,3,1,1,0,True,0.0
30726,2023-04,1143,1,62,66,71,False,8215.3
30727,2023-04,1143,2,25,34,30,False,15138.07
30728,2023-04,1143,9,19,15,21,False,1311.45
30729,2023-04,1143,10,121,86,116,False,6560.51
30730,2023-04,1144,1,290,658,471,False,202316.89
30731,2023-04,1144,2,63,46,63,False,19270.93
30732,2023-04,1144,3,62,56,76,False,17686.94
30733,2023-04,1144,10,76,66,84,False,23806.19
30734,2023-04,1145,1,117,125,148,False,49597.41
30735,2023-04,1145,5,15,23,15,False,2585.38
30736,2023-04,1145,6,16,10,16,False,3414.24
30737,2023-04,1146,1,199,242,260,False,67988.14
30738,2023-04,1146,2,154,96,145,False,63103.42
30739,2023-04,1147,1,3,3,2,False,1236.57
30740,2023-04,1147,2,105,90,122,False,42565.64
30741,2023-04,1147,5,23,20,27,False,12518.26
30742,2023-04,1147,6,352,458,481,False,257109.18
30743,2023-04,1148,2,25,35,32,False,19331.73
30744,2023-04,1148,4,92,55,88,False,49447.01
30745,2023-04,1148,9,39,50,29,False,16105.2
30746,2023-04,1149,1,6,15,10,False,3047.8
30747,2023-04,1149,2,37,26,35,False,17154.42
30748,2023-04,1149,3,23,26,25,False,9327.33
30749,2023-04,1149,5,26,22,31,False,4782.28
30750,2023-04,1150,1,205,235,253,False,144561.86
30751,2023-04,1150,3,932,683,1028,False,360840.52
30752,2023-04,1150,5,44,52,59,False,25119.23
30753,2023-04,1150,6,67,82,91,False,42340.82
30754,2023-04,1150,8,38,41,49,False,23137.32
30755,2023-04,1150,9,76,111,109,False,50723.46
30756,2023-04,1151,1,21,31,26,False,3916.82
30757,2023-04,1151,2,17,17,17,False,9154.85
30758,2023-04,1151,6,154,166,203,False,30644.26
30759,2023-04,1151,9,96,94,112,False,14505.9
30760,2023-04,1152,3,45,58,50,False,6316.58
30761,2023-04,1152,6,35,32,36,False,1752.98
30762,2023-04,1153,1,15,11,12,False,1755.35
30763,2023-04,1153,2,48,36,42,False,2186.36
30764,2023-04,1153,3,115,81,126,False,53916.41
30765,2023-04,1153,4,107,47,92,False,22518.01
30766,2023-04,1153,5,73,43,72,False,13212.72
30767,2023-04,1153,6,68,70,79,False,43937.37
30768,2023-04,1153,8,98,77,103,False,66016.6
30769,2023-04,1154,3,272,127,231,False,146261.12
30770,2023-04,1154,5,85,156,100,False,10055.56
30771,2023-04,1154,6,41,50,33,False,14705.98
30772,2023-04,1154,8,6,6,3,False,844.9
30773,2023-04,1154,9,10,17,14,False,3273.07
30774,2023-04,1155,1,88,105,92,False,50242.25
30775,2023-04,1155,2,112,100,127,False,60774.76
30776,2023-04,1155,5,51,41,49,False,7468.96
30777,2023-04,1155,6,3,2,3,False,1948.62
30778,2023-04,1155,8,12,17,16,False,7156.59
30779,2023-04,1156,1,117,165,122,False,69236.28
30780,2023-04,1156,7,41,55,56,False,16822.33
30781,2023-04,1156,8,12,6,9,False,1376.59
30782,2023-04,1157,1,144,167,165,False,63182.11
30783,2023-04,1157,2,90,119,83,False,4749.43
30784,2023-04,1157,6,48,52,60,False,29470.58
30785,2023-04,1157,8,0,0,0,True,0.0
30786,2023-04,1157,9,25,30,28,False,6723.46
30787,2023-04,1157,10,17,12,15,False,6376.86
30788,2023-04,1158,2,28,16,27,False,5618.51
30789,2023-04,1158,3,6,3,5,False,729.91
30790,2023-04,1158,4,15,14,17,False,5041.85
30791,2023-04,1158,6,66,103,83,False,22308.77
30792,2023-04,1158,7,5,6,5,False,2478.9
30793,2023-04,1159,1,37,29,40,False,6142.45
30794,2023-04,1159,3,139,76,120,False,47387.07
30795,2023-04,1159,4,3,2,3,False,655.66
30796,2023-04,1159,8,40,34,46,False,1986.29
30797,2023-04,1159,9,42,50,52,False,13735.64
30798,2023-04,1159,10,53,63,59,False,31440.32
30799,2023-04,1160,1,72,54,76,False,7200.73
30800,2023-04,1160,2,181,254,252,False,74323.4
30801,2023-04,1160,4,3,2,2,False,589.3
30802,2023-04,1160,9,37,44,34,False,11011.71
30803,2023-04,1161,1,46,29,43,False,10677.75
30804,2023-04,1161,3,78,70,76,False,2700.6
30805,2023-04,1161,5,54,61,50,False,31663.25
30806,2023-04,1161,6,29,34,17,False,6611.98
30807,2023-04,1161,7,73,83,83,False,4680.09
30808,2023-04,1161,8,3,3,2,False,1146.09
30809,2023-04,1161,9,25,18,26,False,5644.41
30810,2023-04,1162,1,104,75,98,False,44176.71
30811,2023-04,1162,3,115,114,147,False,35721.98
30812,2023-04,1162,4,101,53,93,False,22907.2
30813,2023-04,1162,5,104,115,70,False,38434.54
30814,2023-04,1162,6,17,14,16,False,7981.18
30815,2023-04,1162,7,42,30,48,False,30604.73
30816,2023-04,1162,8,26,24,29,False,15973.95
30817,2023-04,1163,2,19,17,16,False,1812.84
30818,2023-04,1163,3,104,107,115,False,45467.84
30819,2023-04,1163,4,85,80,108,False,52546.81
30820,2023-04,1163,5,5,4,4,False,684.89
30821,2023-04,1163,7,40,30,31,False,1344.34
30822,2023-04,1163,9,91,55,73,False,19230.27
30823,2023-04,1164,3,24,17,25,False,984.02
30824,2023-04,1164,4,86,69,70,False,27073.71
30825,2023-04,1164,5,2,2,2,False,1103.93
30826,2023-04,1164,6,10,10,8,False,2697.05
30827,2023-04,1164,7,1,1,0,True,0.0
30828,2023-04,1164,8,21,12,20,False,7938.38
30829,2023-04,1165,2,98,91,116,False,42256.05
30830,2023-04,1165,6,18,10,15,False,7900.55
30831,2023-04,1166,1,167,109,183,False,92406.0
30832,2023-04,1166,6,41,45,50,False,26578.79
30833,2023-04,1166,8,116,66,113,False,59736.27
30834,2023-04,1166,9,45,37,47,False,18370.87
30835,2023-04,1167,1,9,5,8,False,459.71
30836,2023-04,1167,2,34,24,28,False,15988.5
30837,2023-04,1167,3,98,84,111,False,23790.85
30838,2023-04,1167,4,45,44,52,False,31226.51
30839,2023-04,1167,5,317,167,266,False,105141.62
30840,2023-04,1167,6,68,92,83,False,23759.8
30841,2023-04,1167,7,9,8,8,False,4351.66
30842,2023-04,1168,1,280,136,249,False,60274.04
30843,2023-04,1168,2,27,31,32,False,5511.27
30844,2023-04,1168,3,15,24,22,False,875.21
30845,2023-04,1168,4,24,50,34,False,14686.71
30846,2023-04,1168,6,168,91,161,False,62164.31
30847,2023-04,1168,10,200,287,279,False,108945.33
30848,2023-04,1169,1,188,105,168,False,89086.81
30849,2023-04,1169,2,57,44,48,False,7233.14
30850,2023-04,1169,6,6,10,7,False,3093.73
30851,2023-04,1170,1,390,307,414,False,109241.99
30852,2023-04,1170,2,200,143,220,False,55083.4
30853,2023-04,1170,3,168,79,150,False,50375.22
30854,2023-04,1170,4,215,214,260,False,33990.87
30855,2023-04,1170,6,99,213,160,False,51425.66
30856,2023-04,1170,10,82,78,95,False,45151.85
30857,2023-04,1171,1,81,51,81,False,48441.77
30858,2023-04,1171,3,80,107,91,False,57259.95
30859,2023-04,1171,5,38,40,27,False,15008.11
30860,2023-04,1171,6,73,61,85,False,34364.44
30861,2023-04,1171,8,87,103,114,False,12823.49
30862,2023-04,1171,9,13,15,17,False,654.27
30863,2023-04,1172,1,47,29,38,False,2749.43
30864,2023-04,1172,2,43,35,52,False,28980.85
30865,2023-04,1172,4,53,75,62,False,32685.77
30866,2023-04,1172,6,103,67,92,False,46898.08
30867,2023-04,1172,8,15,8,12,False,7585.6
30868,2023-04,1172,9,103,131,121,False,24258.11
30869,2023-04,1172,10,31,43,43,False,24820.78
30870,2023-04,1173,1,125,66,117,False,24866.72
30871,2023-04,1173,6,236,232,231,False,31031.13
30872,2023-04,1174,2,122,167,111,False,71951.28
30873,2023-04,1174,3,29,38,40,False,20985.63
30874,2023-04,1174,5,132,105,141,False,31260.99
30875,2023-04,1174,6,92,84,108,False,56836.15
30876,2023-04,1175,1,641,514,777,False,281854.65
30877,2023-04,1175,5,15,17,18,False,9200.28
30878,2023-04,1175,6,10,5,9,False,1270.12
30879,2023-04,1175,8,55,70,65,False,8185.86
30880,2023-04,1175,9,17,12,19,False,5678.42
30881,2023-04,1176,1,740,650,806,False,202661.82
30882,2023-04,1176,2,69,94,97,False,33765.75
30883,2023-04,1176,4,44,57,58,False,5797.82
30884,2023-04,1176,6,91,83,110,False,17892.9
30885,2023-04,1176,8,17,12,19,False,1299.69
30886,2023-04,1176,9,94,62,99,False,55800.37
30887,2023-04,1177,1,24,14,22,False,1187.48
30888,2023-04,1177,2,89,79,91,False,55497.46
30889,2023-04,1177,6,36,53,51,False,7020.12
30890,2023-04,1177,9,100,103,128,False,68837.79
30891,2023-04,1178,2,46,62,32,False,8030.69
30892,2023-04,1178,10,2,5,3,False,443.37
30893,2023-04,1179,2,15,19,20,False,7641.55
30894,2023-04,1179,4,91,46,84,False,37889.59
30895,2023-04,1179,5,140,98,141,False,72311.97
30896,2023-04,1179,10,225,192,256,False,139946.74
30897,2023-04,1180,3,115,61,94,False,48037.7
30898,2023-04,1180,6,74,134,106,False,45322.68
30899,2023-04,1180,8,49,60,64,False,20294.91
30900,2023-04,1181,1,172,135,206,False,133429.86
30901,2023-04,1181,2,162,264,196,False,71623.86
30902,2023-04,1181,3,106,115,139,False,25883.83
30903,2023-04,1181,4,49,56,49,False,29741.79
30904,2023-04,1181,6,168,98,149,False,36375.11
30905,2023-04,1181,7,56,52,39,False,19710.24
30906,2023-04,1181,9,91,107,89,False,46447.05
30907,2023-04,1182,1,18,16,20,False,2539.1
30908,2023-04,1182,3,11,9,10,False,1695.24
30909,2023-04,1182,4,23,18,23,False,7589.19
30910,2023-04,1182,8,27,28,22,False,5265.26
30911,2023-04,1183,1,36,61,47,False,17619.19
30912,2023-04,1183,2,23,32,31,False,19366.43
30913,2023-04,1183,3,102,85,125,False,46784.43
30914,2023-04,1183,4,28,32,25,False,12043.66
30915,2023-04,1183,7,21,17,22,False,1478.75
30916,2023-04,1183,8,14,8,14,False,1016.44
30917,2023-04,1183,9,19,17,22,False,4674.09
30918,2023-04,1183,10,41,24,38,False,4287.54
30919,2023-04,1184,1,127,82,103,False,53023.37
30920,2023-04,1184,2,29,31,38,False,17362.96
30921,2023-04,1184,3,44,51,36,False,8256.51
30922,2023-04,1184,4,46,34,36,False,9247.1
30923,2023-04,1184,5,19,14,16,False,9736.37
30924,2023-04,1184,6,5,3,5,False,2629.05
30925,2023-04,1184,8,9,11,8,False,2251.52
30926,2023-04,1184,9,114,71,113,False,6492.88
30927,2023-04,1185,1,26,42,26,False,14077.21
30928,2023-04,1185,2,19,24,26,False,7454.86
30929,2023-04,1185,3,13,11,11,False,4467.04
30930,2023-04,1185,4,11,14,13,False,660.2
30931,2023-04,1185,5,26,34,29,False,5435.79
30932,2023-04,1185,6,2,1,1,False,229.77
30933,2023-04,1185,7,10,10,7,False,1756.32
30934,2023-04,1186,1,435,266,421,False,16710.74
30935,2023-04,1186,2,22,12,21,False,13156.95
30936,2023-04,1186,3,60,50,65,False,2517.59
30937,2023-04,1186,6,40,26,33,False,10534.2
30938,2023-04,1186,7,130,111,113,False,10792.25
30939,2023-04,1186,8,41,30,44,False,13761.9
30940,2023-04,1186,9,114,77,105,False,21189.38
30941,2023-04,1186,10,118,112,151,False,64152.64
30942,2023-04,1187,1,88,69,106,False,35661.93
30943,2023-04,1187,3,102,78,105,False,19014.06
30944,2023-04,1187,7,2,3,2,False,252.09
30945,2023-04,1187,8,70,52,74,False,24362.36
30946,2023-04,1187,10,31,26,31,False,2442.18
30947,2023-04,1188,1,138,176,191,False,19717.48
30948,2023-04,1188,3,5,4,4,False,2584.67
30949,2023-04,1188,4,2,1,1,False,573.93
30950,2023-04,1188,7,89,85,111,False,36285.31
30951,2023-04,1188,8,62,41,59,False,35770.56
30952,2023-04,1189,2,81,41,74,False,22188.61
30953,2023-04,1189,3,197,131,204,False,29809.88
30954,2023-04,1189,5,46,39,56,False,14459.18
30955,2023-04,1189,6,164,116,177,False,49788.49
30956,2023-04,1189,8,83,46,77,False,21339.53
30957,2023-04,1189,9,19,22,23,False,13668.16
30958,2023-04,1190,1,73,86,55,False,2084.33
30959,2023-04,1190,2,526,398,541,False,22932.21
30960,2023-04,1190,3,198,233,240,False,16724.6
30961,2023-04,1190,4,91,72,110,False,42555.56
30962,2023-04,1190,5,60,40,61,False,19824.98
30963,2023-04,1190,7,39,26,36,False,18007.09
30964,2023-04,1190,9,11,16,13,False,6062.76
30965,2023-04,1190,10,25,45,37,False,3250.54
30966,2023-04,1191,1,33,32,35,False,9943.45
30967,2023-04,1191,2,30,19,31,False,12962.74
30968,2023-04,1191,6,6,6,7,False,3731.65
30969,2023-04,1191,7,17,19,22,False,7547.65
30970,2023-04,1192,1,76,83,65,False,14690.58
30971,2023-04,1192,2,70,140,109,False,13139.15
30972,2023-04,1192,3,736,529,762,False,407760.32
30973,2023-04,1192,6,4,7,4,False,1405.05
30974,2023-04,1192,7,91,104,93,False,26330.81
30975,2023-04,1192,8,15,11,17,False,5650.22
30976,2023-04,1192,9,131,115,145,False,91411.08
30977,2023-04,1193,1,67,80,82,False,29521.7
30978,2023-04,1193,2,99,72,90,False,12010.71
30979,2023-04,1193,4,14,8,13,False,1859.07
30980,2023-04,1193,5,150,95,147,False,76357.16
30981,2023-04,1193,6,28,16,28,False,11475.54
30982,2023-04,1193,7,57,54,58,False,28478.53
30983,2023-04,1193,9,94,87,106,False,44240.92
30984,2023-04,1194,1,22,21,16,False,7798.94
30985,2023-04,1194,3,32,24,33,False,10493.16
30986,2023-04,1194,6,96,98,101,False,49226.52
30987,2023-04,1194,7,153,144,181,False,88518.68
30988,2023-04,1195,1,139,109,169,False,41837.66
30989,2023-04,1195,4,3,3,2,False,98.46
30990,2023-04,1195,5,61,68,70,False,32265.61
30991,2023-04,1195,6,308,271,360,False,79324.13
30992,2023-04,1195,7,41,49,51,False,21726.37
30993,2023-04,1195,8,31,27,33,False,18833.91
30994,2023-04,1195,10,85,70,99,False,20261.65
30995,2023-04,1196,4,17,7,14,False,586.32
30996,2023-04,1196,6,26,43,27,False,1104.54
30997,2023-04,1196,7,113,137,126,False,19855.37
30998,2023-04,1196,9,165,132,129,False,51095.74
30999,2023-04,1197,4,136,80,128,False,7268.52
31000,2023-04,1197,8,63,49,55,False,30208.43
31001,2023-04,1197,9,85,72,72,False,32219.92
31002,2023-04,1198,1,53,43,60,False,38647.81
31003,2023-04,1198,2,46,40,44,False,18140.93
31004,2023-04,1198,3,39,43,49,False,4513.73
31005,2023-04,1198,5,154,98,152,False,90145.98
31006,2023-04,1198,6,59,57,61,False,25343.03
31007,2023-04,1199,1,107,134,122,False,53024.8
31008,2023-04,1199,2,70,63,71,False,26912.94
31009,2023-04,1199,3,140,163,167,False,101249.6
31010,2023-04,1199,4,12,8,13,False,4591.58
31011,2023-04,1199,5,5,6,5,False,919.91
31012,2023-04,1199,6,105,64,98,False,16946.41
31013,2023-04,1199,8,92,111,113,False,60896.97
31014,2023-04,1199,10,28,23,28,False,9811.43
31015,2023-05,1000,1,211,188,201,False,101906.86
31016,2023-05,1000,10,51,90,75,False,46619.36
31017,2023-05,1001,1,108,107,135,False,29081.22
31018,2023-05,1001,2,61,81,66,False,16770.93
31019,2023-05,1001,3,181,189,235,False,91755.93
31020,2023-05,1001,4,6,11,7,False,1101.74
31021,2023-05,1001,5,70,52,82,False,33911.86
31022,2023-05,1001,7,4,7,6,False,637.04
31023,2023-05,1001,8,105,81,122,False,50322.91
31024,2023-05,1002,1,238,504,386,False,94065.54
31025,2023-05,1002,3,299,145,273,False,134853.13
31026,2023-05,1002,4,27,23,33,False,16497.17
31027,2023-05,1002,5,119,98,134,False,81123.13
31028,2023-05,1002,6,134,62,117,False,43331.27
31029,2023-05,1002,7,26,22,20,False,3923.9
31030,2023-05,1002,8,13,11,16,False,9128.2
31031,2023-05,1002,9,4,4,4,False,1479.73
31032,2023-05,1003,1,15,11,13,False,6153.85
31033,2023-05,1003,4,18,15,17,False,4053.18
31034,2023-05,1003,5,46,31,51,False,8049.74
31035,2023-05,1003,6,196,176,205,False,85855.93
31036,2023-05,1004,1,20,23,17,False,7061.85
31037,2023-05,1004,3,6,6,7,False,4343.7
31038,2023-05,1004,5,7,13,10,False,5731.36
31039,2023-05,1004,6,115,93,106,False,14355.42
31040,2023-05,1004,7,127,96,151,False,97350.21
31041,2023-05,1004,8,91,146,123,False,41294.37
31042,2023-05,1004,9,64,66,82,False,19652.15
31043,2023-05,1005,2,197,100,175,False,105462.03
31044,2023-05,1005,4,52,46,66,False,33107.09
31045,2023-05,1005,7,108,92,118,False,30181.13
31046,2023-05,1005,10,59,53,68,False,27878.71
31047,2023-05,1006,1,70,43,70,False,32428.32
31048,2023-05,1006,2,61,84,58,False,22237.36
31049,2023-05,1006,3,88,71,107,False,55078.66
31050,2023-05,1006,6,26,19,30,False,6194.02
31051,2023-05,1006,8,214,198,247,False,122336.67
31052,2023-05,1006,10,124,87,95,False,19270.88
31053,2023-05,1007,2,27,25,21,False,6341.18
31054,2023-05,1007,3,108,101,132,False,7650.86
31055,2023-05,1007,5,41,38,46,False,4238.16
31056,2023-05,1007,6,53,48,56,False,33637.02
31057,2023-05,1007,8,23,35,29,False,15070.26
31058,2023-05,1007,9,19,16,19,False,5433.55
31059,2023-05,1008,1,31,21,25,False,11221.83
31060,2023-05,1008,4,26,39,28,False,16518.76
31061,2023-05,1008,6,116,70,101,False,64537.65
31062,2023-05,1008,7,49,41,61,False,27586.48
31063,2023-05,1008,9,212,134,193,False,64729.08
31064,2023-05,1008,10,1,2,1,False,226.82
31065,2023-05,1009,2,97,90,118,False,5971.82
31066,2023-05,1009,4,18,21,17,False,6832.81
31067,2023-05,1009,5,93,126,90,False,42196.59
31068,2023-05,1009,7,42,31,38,False,2398.3
31069,2023-05,1009,10,91,105,120,False,61032.05
31070,2023-05,1010,2,120,104,137,False,27864.77
31071,2023-05,1010,3,196,181,232,False,77312.69
31072,2023-05,1010,6,9,7,7,False,767.16
31073,2023-05,1011,5,10,12,8,False,4283.81
31074,2023-05,1011,6,38,40,49,False,23267.65
31075,2023-05,1011,8,56,62,70,False,3971.85
31076,2023-05,1011,9,16,21,13,False,4521.07
31077,2023-05,1012,1,16,12,17,False,4112.69
31078,2023-05,1012,2,125,106,118,False,75959.71
31079,2023-05,1012,3,35,37,30,False,14493.57
31080,2023-05,1012,4,62,44,49,False,2687.95
31081,2023-05,1012,5,28,44,36,False,2315.24
31082,2023-05,1012,6,34,30,33,False,13633.9
31083,2023-05,1012,8,1,2,1,False,304.23
31084,2023-05,1012,10,311,197,314,False,44609.57
31085,2023-05,1013,1,10,15,14,False,7566.01
31086,2023-05,1013,3,48,24,45,False,9841.16
31087,2023-05,1013,4,92,75,105,False,16255.37
31088,2023-05,1013,5,66,59,51,False,29038.34
31089,2023-05,1013,6,306,285,368,False,36989.4
31090,2023-05,1013,8,55,40,62,False,29706.45
31091,2023-05,1013,9,10,19,15,False,2674.14
31092,2023-05,1014,1,318,265,387,False,197899.8
31093,2023-05,1014,3,79,57,89,False,17996.44
31094,2023-05,1014,4,35,18,31,False,6102.51
31095,2023-05,1014,5,205,206,234,False,98408.18
31096,2023-05,1014,6,76,52,85,False,53773.16
31097,2023-05,1014,8,12,9,10,False,5104.2
31098,2023-05,1014,9,112,60,99,False,51393.7
31099,2023-05,1014,10,20,36,28,False,17640.6
31100,2023-05,1015,1,19,26,20,False,11158.17
31101,2023-05,1015,2,12,9,11,False,4102.09
31102,2023-05,1015,3,205,111,201,False,33518.77
31103,2023-05,1015,4,178,112,174,False,96372.85
31104,2023-05,1015,7,67,84,73,False,22883.51
31105,2023-05,1015,9,155,109,159,False,99165.73
31106,2023-05,1016,1,37,57,51,False,12036.24
31107,2023-05,1016,2,3,5,4,False,1240.8
31108,2023-05,1016,3,41,35,39,False,4506.57
31109,2023-05,1016,4,41,29,45,False,15717.77
31110,2023-05,1016,8,45,77,63,False,18351.73
31111,2023-05,1016,10,63,100,88,False,24778.59
31112,2023-05,1017,1,158,225,162,False,74949.98
31113,2023-05,1017,2,78,84,97,False,8848.75
31114,2023-05,1017,3,55,72,73,False,46963.02
31115,2023-05,1017,8,12,6,10,False,1123.64
31116,2023-05,1017,9,99,88,107,False,11239.39
31117,2023-05,1017,10,54,51,60,False,16896.58
31118,2023-05,1018,1,78,89,105,False,15182.58
31119,2023-05,1018,2,163,94,165,False,39301.26
31120,2023-05,1018,3,25,25,18,False,9356.74
31121,2023-05,1018,4,111,73,91,False,8204.25
31122,2023-05,1018,5,99,132,88,False,37793.94
31123,2023-05,1018,6,6,13,9,False,847.03
31124,2023-05,1019,1,126,110,99,False,29220.99
31125,2023-05,1019,2,76,61,92,False,33450.56
31126,2023-05,1019,3,11,22,16,False,9588.67
31127,2023-05,1019,4,85,76,80,False,19868.28
31128,2023-05,1019,5,79,82,96,False,52096.25
31129,2023-05,1019,6,54,91,66,False,23504.44
31130,2023-05,1019,10,35,40,27,False,12915.59
31131,2023-05,1020,4,36,22,35,False,3724.69
31132,2023-05,1020,8,87,76,102,False,11253.8
31133,2023-05,1020,10,5,5,3,False,382.39
31134,2023-05,1021,1,41,40,53,False,10846.23
31135,2023-05,1021,4,9,6,6,False,3041.05
31136,2023-05,1021,5,205,206,259,False,54361.54
31137,2023-05,1021,6,40,46,38,False,15508.3
31138,2023-05,1021,8,69,135,109,False,20133.27
31139,2023-05,1022,1,61,31,52,False,14216.35
31140,2023-05,1022,2,9,10,12,False,5256.12
31141,2023-05,1022,3,139,74,118,False,62595.41
31142,2023-05,1022,4,15,30,23,False,9488.85
31143,2023-05,1022,5,4,2,3,False,664.02
31144,2023-05,1022,6,5,7,5,False,185.56
31145,2023-05,1022,8,152,102,158,False,98040.95
31146,2023-05,1022,10,27,17,26,False,2173.16
31147,2023-05,1023,1,80,93,100,False,46588.99
31148,2023-05,1023,2,23,34,27,False,1449.61
31149,2023-05,1023,3,417,431,472,False,246381.77
31150,2023-05,1023,4,180,202,160,False,68845.27
31151,2023-05,1023,6,305,170,288,False,127556.06
31152,2023-05,1023,7,4,2,3,False,1496.65
31153,2023-05,1024,1,122,205,144,False,83748.4
31154,2023-05,1024,6,151,183,188,False,89903.38
31155,2023-05,1024,7,8,11,11,False,2538.97
31156,2023-05,1024,8,56,75,77,False,31419.5
31157,2023-05,1024,9,231,130,221,False,124881.9
31158,2023-05,1024,10,21,28,16,False,9222.12
31159,2023-05,1025,1,146,94,154,False,61763.5
31160,2023-05,1025,3,6,6,7,False,4382.28
31161,2023-05,1025,4,182,218,223,False,79814.62
31162,2023-05,1025,5,13,11,11,False,1566.06
31163,2023-05,1025,6,51,116,83,False,23703.88
31164,2023-05,1025,8,34,42,46,False,17207.03
31165,2023-05,1025,9,55,45,58,False,30677.71
31166,2023-05,1025,10,99,65,105,False,61834.44
31167,2023-05,1026,1,98,58,93,False,59233.52
31168,2023-05,1026,4,168,155,214,False,114104.93
31169,2023-05,1026,5,192,139,218,False,129754.57
31170,2023-05,1026,6,72,95,90,False,51791.53
31171,2023-05,1026,8,18,13,17,False,5660.92
