opportunity_id,created_date,customer_id,product_group,sales_rep_id,stage,expected_value_eur,win_probability,expected_close_date,created_date_id,weighted_pipeline_eur
7944,2024-01-18,241,Monitoring Device,10,Negotiation,18912.51,0.796,2024-05-10,20240118,15054.36
7945,2024-06-04,896,Laptop Pro,5,Closed Lost,51764.54,0.215,2024-09-19,20240604,11129.38
7946,2022-03-27,634,Medical Sensor,16,Lead,5786.3,0.142,2022-08-09,20220327,821.65
7947,2022-02-06,540,Service Contract,67,Proposal,140731.74,0.678,2022-08-27,20220206,95416.12
7948,2024-02-09,876,Tablet Enterprise,66,Qualified,124893.03,0.641,2024-05-06,20240209,80056.43
7949,2021-03-12,310,Laptop Pro,76,Qualified,68646.87,0.355,2021-09-09,20210312,24369.64
7950,2021-08-07,1122,Monitoring Device,84,Proposal,18489.08,0.395,2021-09-13,20210807,7303.19
7951,2022-01-30,755,Legacy Workstation,12,Proposal,118194.46,0.415,2022-04-20,20220130,49050.7
7952,2022-04-29,122,Medical Sensor,38,Qualified,7007.42,0.539,2022-06-15,20220429,3777.0
7953,2023-09-16,717,Connectivity Module,85,Proposal,4012.54,0.563,2023-12-06,20230916,2259.06
7954,2021-05-02,896,Monitoring Device,27,Negotiation,13945.42,0.452,2021-12-05,20210502,6303.33
7955,2023-08-31,758,Tablet Enterprise,41,Closed Won,83984.81,0.691,2024-02-27,20230831,58033.5
7956,2022-10-28,606,Monitoring Device,60,Lead,115017.35,0.366,2023-01-14,20221028,42096.35
7957,2024-11-05,1152,Medical Sensor,13,Closed Won,6238.05,0.415,2025-03-30,20241105,2588.79
7958,2022-02-20,124,Accessory Kit,16,Closed Won,45993.42,0.678,2022-05-23,20220220,31183.54
7959,2024-01-07,1015,Connectivity Module,5,Lead,27001.44,0.165,2024-05-12,20240107,4455.24
7960,2024-08-18,583,Service Contract,46,Closed Lost,23009.2,0.716,2025-01-30,20240818,16474.59
7961,2024-11-30,497,Laptop Standard,9,Lead,25403.11,0.369,2025-05-25,20241130,9373.75
7962,2021-05-23,381,Industrial Scanner,84,Lead,31905.66,0.279,2021-08-27,20210523,8901.68
7963,2023-06-22,137,Accessory Kit,25,Negotiation,11008.58,0.275,2024-01-24,20230622,3027.36
7964,2023-02-12,436,Medical Sensor,32,Proposal,24479.37,0.453,2023-06-25,20230212,11089.15
7965,2023-11-29,277,Service Contract,85,Closed Won,180972.31,0.651,2024-02-04,20231129,117812.97
7966,2022-08-11,630,Service Contract,34,Negotiation,68301.07,0.534,2023-02-11,20220811,36472.77
7967,2021-03-10,259,Monitoring Device,34,Lead,32138.54,0.274,2021-10-11,20210310,8805.96
7968,2023-11-18,552,Industrial Scanner,82,Qualified,2391.25,0.219,2024-03-21,20231118,523.68
7969,2021-12-19,849,Laptop Standard,58,Qualified,126057.78,0.616,2022-05-31,20211219,77651.59
7970,2024-04-14,741,Legacy Workstation,1,Qualified,17235.15,0.429,2024-07-05,20240414,7393.88
7971,2022-11-29,899,Laptop Standard,64,Negotiation,35519.04,0.652,2023-02-12,20221129,23158.41
7972,2023-10-01,766,Accessory Kit,14,Negotiation,18686.67,0.811,2024-05-06,20231001,15154.89
7973,2025-05-09,802,Laptop Pro,77,Qualified,8455.18,0.383,2025-09-27,20250509,3238.33
7974,2021-02-24,759,Laptop Pro,78,Closed Lost,66568.84,0.75,2021-08-24,20210224,49926.63
7975,2025-08-28,676,Accessory Kit,37,Proposal,23281.97,0.593,2026-01-13,20250828,13806.21
7976,2024-05-23,733,Legacy Workstation,17,Qualified,60114.55,0.468,2024-08-17,20240523,28133.61
7977,2021-12-29,862,Connectivity Module,70,Proposal,6888.32,0.744,2022-01-18,20211229,5124.91
7978,2023-11-01,778,Industrial Scanner,84,Qualified,25217.51,0.332,2024-04-25,20231101,8372.21
7979,2023-03-13,150,Monitoring Device,71,Closed Lost,24761.87,0.089,2023-05-27,20230313,2203.81
7980,2024-03-09,459,Medical Sensor,66,Lead,182001.02,0.651,2024-09-04,20240309,118482.66
7981,2022-03-08,1014,Industrial Scanner,28,Negotiation,125128.99,0.412,2022-05-05,20220308,51553.14
7982,2022-01-16,310,Monitoring Device,19,Lead,5903.74,0.413,2022-06-21,20220116,2438.24
7983,2022-11-26,481,Monitoring Device,16,Proposal,61498.51,0.187,2023-02-20,20221126,11500.22
7984,2021-12-28,420,Connectivity Module,31,Closed Won,54706.07,0.59,2022-05-13,20211228,32276.58
7985,2023-01-14,922,Accessory Kit,21,Closed Won,24703.11,0.455,2023-03-30,20230114,11239.92
7986,2025-06-28,921,Laptop Pro,18,Closed Lost,111173.75,0.495,2026-01-23,20250628,55031.01
7987,2021-10-06,988,Service Contract,24,Proposal,21526.98,0.473,2022-05-03,20211006,10182.26
7988,2024-06-17,1152,Medical Sensor,32,Lead,130744.38,0.568,2024-10-26,20240617,74262.81
7989,2025-08-04,387,Legacy Workstation,83,Closed Won,4805.73,0.596,2025-12-06,20250804,2864.22
7990,2025-07-09,696,Medical Sensor,52,Lead,12092.9,0.707,2026-01-26,20250709,8549.68
7991,2022-10-19,1154,Legacy Workstation,77,Closed Lost,31283.94,0.601,2023-03-23,20221019,18801.65
7992,2024-06-11,776,Legacy Workstation,29,Closed Lost,8184.34,0.477,2024-08-08,20240611,3903.93
7993,2025-07-23,937,Tablet Enterprise,30,Proposal,18707.68,0.293,2025-10-12,20250723,5481.35
7994,2025-10-02,1132,Industrial Scanner,44,Lead,74116.52,0.373,2025-11-14,20251002,27645.46
7995,2025-05-05,173,Laptop Pro,80,Negotiation,34913.46,0.359,2025-07-03,20250505,12533.93
7996,2025-01-27,1029,Legacy Workstation,34,Proposal,31398.68,0.692,2025-07-12,20250127,21727.89
7997,2025-12-06,974,Service Contract,3,Proposal,30467.91,0.107,2025-12-26,20251206,3260.07
7998,2023-07-14,70,Laptop Pro,8,Lead,80031.64,0.257,2024-02-05,20230714,20568.13
7999,2022-05-08,950,Monitoring Device,68,Qualified,42162.08,0.178,2022-09-14,20220508,7504.85
8000,2023-04-12,903,Accessory Kit,66,Negotiation,34502.96,0.634,2023-08-10,20230412,21874.88
8001,2021-09-10,513,Laptop Standard,66,Closed Won,55078.9,0.195,2021-10-21,20210910,10740.39
8002,2024-05-26,670,Monitoring Device,37,Closed Won,14777.58,0.417,2024-07-17,20240526,6162.25
8003,2023-06-07,472,Monitoring Device,70,Negotiation,79751.29,0.538,2023-07-24,20230607,42906.19
8004,2021-10-10,551,Laptop Standard,5,Proposal,9415.88,0.653,2021-12-11,20211010,6148.57
8005,2021-11-16,1158,Laptop Standard,53,Qualified,2791.49,0.499,2022-01-12,20211116,1392.95
8006,2023-08-29,158,Monitoring Device,34,Qualified,13094.38,0.865,2024-03-27,20230829,11326.64
8007,2025-03-16,1045,Medical Sensor,2,Closed Won,178702.54,0.474,2025-07-21,20250316,84705.0
8008,2021-04-19,297,Connectivity Module,52,Proposal,17959.24,0.68,2021-06-08,20210419,12212.28
8009,2021-05-11,853,Medical Sensor,28,Qualified,18226.15,0.263,2021-06-12,20210511,4793.48
8010,2022-09-17,572,Legacy Workstation,54,Closed Won,20084.82,0.319,2022-10-14,20220917,6407.06
8011,2023-07-27,35,Industrial Scanner,37,Negotiation,23549.54,0.632,2023-09-18,20230727,14883.31
8012,2025-09-01,435,Service Contract,46,Qualified,13257.55,0.322,2026-03-08,20250901,4268.93
8013,2021-10-29,96,Medical Sensor,74,Closed Won,17481.6,0.473,2021-12-24,20211029,8268.8
8014,2021-02-06,1166,Legacy Workstation,2,Qualified,6898.58,0.488,2021-08-03,20210206,3366.51
8015,2024-01-23,577,Medical Sensor,62,Closed Won,52561.71,0.86,2024-04-17,20240123,45203.07
8016,2022-02-26,1167,Service Contract,3,Negotiation,185037.18,0.55,2022-05-06,20220226,101770.45
8017,2023-09-18,122,Laptop Standard,71,Negotiation,55829.3,0.575,2023-12-16,20230918,32101.85
8018,2021-03-06,173,Legacy Workstation,38,Lead,30437.26,0.44,2021-07-15,20210306,13392.39
8019,2022-06-09,67,Service Contract,31,Negotiation,27366.88,0.471,2022-12-09,20220609,12889.8
8020,2021-12-06,1063,Accessory Kit,7,Closed Won,12487.01,0.514,2022-06-09,20211206,6418.32
8021,2021-05-31,896,Monitoring Device,54,Lead,20170.27,0.447,2021-12-27,20210531,9016.11
8022,2022-07-07,582,Tablet Enterprise,49,Lead,32311.34,0.455,2022-10-19,20220707,14701.66
8023,2023-09-12,541,Laptop Standard,20,Lead,25998.47,0.351,2023-10-04,20230912,9125.46
8024,2021-08-12,1075,Industrial Scanner,58,Closed Won,29941.05,0.641,2021-12-30,20210812,19192.21
8025,2024-09-12,350,Medical Sensor,33,Lead,78411.51,0.595,2025-03-23,20240912,46654.85
8026,2024-09-25,81,Industrial Scanner,9,Proposal,21356.88,0.458,2024-12-12,20240925,9781.45
8027,2025-12-28,186,Legacy Workstation,68,Proposal,84468.74,0.735,2026-03-11,20251228,62084.52
8028,2025-04-24,1156,Service Contract,25,Qualified,16383.05,0.385,2025-11-10,20250424,6307.47
8029,2024-12-13,759,Laptop Pro,66,Lead,23615.23,0.311,2025-05-08,20241213,7344.34
8030,2022-11-22,908,Legacy Workstation,34,Proposal,31222.63,0.867,2023-01-17,20221122,27070.02
8031,2025-07-30,539,Accessory Kit,57,Lead,78500.19,0.519,2025-08-28,20250730,40741.6
8032,2021-11-27,372,Legacy Workstation,57,Proposal,35324.5,0.393,2022-03-02,20211127,13882.53
8033,2023-11-27,1122,Laptop Standard,48,Lead,38149.11,0.523,2024-03-14,20231127,19951.98
8034,2024-11-11,537,Service Contract,69,Proposal,46654.89,0.292,2025-05-21,20241111,13623.23
8035,2022-12-18,115,Connectivity Module,52,Proposal,100903.76,0.585,2023-03-06,20221218,59028.7
8036,2022-04-29,1043,Legacy Workstation,12,Lead,28148.95,0.166,2022-05-20,20220429,4672.73
8037,2024-10-10,957,Tablet Enterprise,27,Closed Lost,20687.49,0.306,2025-03-31,20241010,6330.37
8038,2023-06-10,651,Tablet Enterprise,84,Closed Won,17103.26,0.376,2023-08-19,20230610,6430.83
8039,2025-09-29,692,Connectivity Module,67,Negotiation,46242.07,0.26,2026-02-28,20250929,12022.94
8040,2021-03-11,78,Tablet Enterprise,81,Qualified,208554.49,0.475,2021-04-17,20210311,99063.38
8041,2021-08-13,910,Industrial Scanner,36,Proposal,21121.76,0.362,2021-12-21,20210813,7646.08
8042,2023-08-21,910,Accessory Kit,80,Lead,93981.95,0.239,2023-12-10,20230821,22461.69
8043,2025-04-29,1078,Accessory Kit,6,Negotiation,14250.68,0.137,2025-08-30,20250429,1952.34
8044,2022-03-16,826,Industrial Scanner,30,Proposal,65739.28,0.555,2022-09-03,20220316,36485.3
8045,2025-09-18,293,Laptop Standard,57,Qualified,7252.78,0.446,2025-12-03,20250918,3234.74
8046,2022-06-06,82,Accessory Kit,65,Closed Lost,23775.74,0.306,2022-11-22,20220606,7275.38
8047,2025-09-27,809,Monitoring Device,42,Closed Won,26285.42,0.245,2025-12-18,20250927,6439.93
8048,2024-03-03,871,Accessory Kit,58,Lead,34446.34,0.371,2024-08-27,20240303,12779.59
8049,2024-07-04,395,Medical Sensor,62,Qualified,4739.91,0.399,2024-12-26,20240704,1891.22
8050,2021-01-03,950,Tablet Enterprise,85,Proposal,8105.68,0.278,2021-04-05,20210103,2253.38
8051,2024-09-10,310,Laptop Pro,32,Closed Lost,37660.25,0.431,2025-03-07,20240910,16231.57
8052,2021-07-16,3,Accessory Kit,57,Negotiation,17746.22,0.262,2021-08-22,20210716,4649.51
8053,2023-06-01,650,Monitoring Device,57,Qualified,21105.01,0.615,2023-11-30,20230601,12979.58
8054,2022-05-03,95,Service Contract,48,Closed Won,7440.75,0.357,2022-09-11,20220503,2656.35
8055,2023-09-11,1105,Laptop Pro,57,Proposal,58748.36,0.376,2023-11-21,20230911,22089.38
8056,2025-12-02,326,Laptop Standard,63,Qualified,17646.25,0.724,2026-07-08,20251202,12775.88
8057,2023-08-02,40,Medical Sensor,32,Qualified,18263.77,0.228,2023-12-24,20230802,4164.14
8058,2021-03-31,778,Industrial Scanner,26,Closed Won,8329.44,0.271,2021-05-25,20210331,2257.28
8059,2022-05-12,1132,Industrial Scanner,85,Negotiation,13726.95,0.456,2022-11-23,20220512,6259.49
8060,2021-02-15,275,Industrial Scanner,6,Qualified,19791.64,0.738,2021-07-09,20210215,14606.23
8061,2022-05-30,1178,Connectivity Module,1,Qualified,18230.64,0.107,2022-09-30,20220530,1950.68
8062,2021-07-02,773,Medical Sensor,33,Closed Won,3605.6,0.437,2021-11-19,20210702,1575.65
8063,2024-11-06,1028,Laptop Pro,20,Proposal,14476.22,0.397,2025-02-24,20241106,5747.06
8064,2024-09-26,245,Monitoring Device,38,Closed Won,26898.8,0.868,2025-03-22,20240926,23348.16
8065,2022-11-04,971,Laptop Pro,16,Closed Won,53277.78,0.323,2023-03-23,20221104,17208.72
8066,2022-05-31,1070,Service Contract,7,Proposal,53023.87,0.595,2022-08-15,20220531,31549.2
8067,2024-12-06,1032,Service Contract,6,Proposal,47686.6,0.291,2025-06-18,20241206,13876.8
8068,2021-05-10,53,Tablet Enterprise,40,Closed Won,60903.94,0.131,2021-12-09,20210510,7978.42
8069,2024-08-06,756,Legacy Workstation,67,Closed Lost,28001.69,0.599,2025-02-14,20240806,16773.01
8070,2024-05-03,754,Service Contract,18,Lead,99303.22,0.469,2024-11-29,20240503,46573.21
8071,2024-10-14,766,Laptop Standard,45,Proposal,58639.86,0.457,2024-11-12,20241014,26798.42
8072,2021-10-15,1010,Laptop Pro,83,Qualified,24383.46,0.283,2021-11-15,20211015,6900.52
8073,2024-11-24,8,Connectivity Module,55,Lead,77696.79,0.459,2025-06-19,20241124,35662.83
8074,2023-04-04,521,Laptop Pro,23,Closed Lost,81932.16,0.531,2023-09-19,20230404,43505.98
8075,2021-07-16,744,Industrial Scanner,56,Qualified,7289.51,0.542,2021-08-12,20210716,3950.91
8076,2021-04-02,513,Laptop Standard,17,Proposal,161779.08,0.418,2021-08-05,20210402,67623.66
8077,2022-06-04,612,Accessory Kit,8,Closed Lost,36219.19,0.16,2022-11-27,20220604,5795.07
8078,2024-02-23,1086,Tablet Enterprise,48,Proposal,2567.65,0.2,2024-06-26,20240223,513.53
8079,2023-01-01,116,Service Contract,35,Closed Lost,14454.28,0.159,2023-07-27,20230101,2298.23
8080,2023-05-15,175,Laptop Pro,45,Qualified,31188.9,0.289,2023-12-19,20230515,9013.59
8081,2023-03-28,1032,Accessory Kit,37,Proposal,116771.3,0.32,2023-09-24,20230328,37366.82
8082,2021-12-07,523,Service Contract,47,Closed Lost,22390.35,0.509,2022-02-22,20211207,11396.69
8083,2024-06-30,707,Laptop Standard,43,Lead,237855.68,0.428,2024-12-17,20240630,101802.23
8084,2021-07-01,689,Accessory Kit,51,Proposal,30550.18,0.84,2021-08-31,20210701,25662.15
8085,2023-03-07,847,Medical Sensor,76,Lead,34635.63,0.538,2023-09-25,20230307,18633.97
8086,2021-05-14,328,Monitoring Device,5,Qualified,5200.15,0.586,2021-07-01,20210514,3047.29
8087,2021-01-20,692,Medical Sensor,53,Lead,11846.3,0.462,2021-06-07,20210120,5472.99
8088,2021-07-02,682,Laptop Standard,75,Qualified,41869.09,0.6,2022-01-24,20210702,25121.45
8089,2021-03-19,973,Connectivity Module,12,Closed Lost,19539.6,0.429,2021-05-15,20210319,8382.49
8090,2025-12-26,1124,Laptop Pro,55,Proposal,19282.71,0.27,2026-05-31,20251226,5206.33
8091,2025-12-21,80,Laptop Pro,81,Negotiation,271048.49,0.264,2026-05-12,20251221,71556.8
8092,2023-06-08,1077,Accessory Kit,23,Lead,3489.76,0.472,2023-08-15,20230608,1647.17
8093,2025-01-15,572,Monitoring Device,49,Proposal,19113.69,0.792,2025-05-10,20250115,15138.04
8094,2021-04-07,1103,Monitoring Device,29,Qualified,8017.66,0.522,2021-04-27,20210407,4185.22
8095,2023-06-19,20,Accessory Kit,4,Negotiation,27780.96,0.655,2024-01-13,20230619,18196.53
8096,2023-04-12,426,Accessory Kit,62,Closed Lost,22406.13,0.258,2023-05-13,20230412,5780.78
8097,2022-07-11,137,Laptop Pro,65,Closed Won,17332.85,0.141,2022-09-23,20220711,2443.93
8098,2021-09-05,413,Connectivity Module,68,Negotiation,80818.17,0.563,2022-03-19,20210905,45500.63
8099,2025-06-11,303,Laptop Pro,6,Lead,79277.78,0.221,2025-10-21,20250611,17520.39
8100,2024-09-02,1090,Industrial Scanner,51,Proposal,56672.52,0.631,2024-10-04,20240902,35760.36
8101,2024-11-24,559,Service Contract,45,Qualified,18435.79,0.27,2024-12-30,20241124,4977.66
8102,2025-08-06,1039,Connectivity Module,17,Qualified,15887.16,0.535,2026-02-18,20250806,8499.63
8103,2023-01-09,575,Accessory Kit,30,Qualified,9376.19,0.633,2023-07-03,20230109,5935.13
8104,2022-10-12,43,Laptop Standard,49,Proposal,33395.28,0.328,2022-12-16,20221012,10953.65
8105,2022-12-08,353,Medical Sensor,1,Proposal,24307.43,0.347,2023-03-28,20221208,8434.68
8106,2022-03-02,607,Laptop Pro,17,Proposal,18571.86,0.715,2022-09-17,20220302,13278.88
8107,2022-02-20,263,Laptop Pro,68,Qualified,63273.76,0.142,2022-07-17,20220220,8984.87
8108,2025-11-24,262,Medical Sensor,60,Negotiation,135380.56,0.104,2026-04-06,20251124,14079.58
8109,2025-05-10,158,Medical Sensor,66,Qualified,13971.65,0.334,2025-07-20,20250510,4666.53
8110,2023-04-25,340,Service Contract,66,Lead,49095.74,0.295,2023-06-06,20230425,14483.24
8111,2022-10-13,582,Laptop Standard,40,Negotiation,61951.3,0.533,2023-01-07,20221013,33020.04
8112,2022-10-12,1011,Connectivity Module,84,Closed Won,38337.6,0.739,2023-02-28,20221012,28331.49
8113,2023-12-18,121,Laptop Pro,38,Lead,70808.46,0.108,2024-04-05,20231218,7647.31
8114,2022-05-20,582,Legacy Workstation,83,Closed Lost,67977.66,0.361,2022-07-26,20220520,24539.94
8115,2024-11-01,1122,Laptop Pro,81,Negotiation,18587.79,0.209,2025-03-25,20241101,3884.85
8116,2023-12-16,1178,Medical Sensor,39,Lead,4873.83,0.219,2024-03-15,20231216,1067.37
8117,2025-02-08,1032,Legacy Workstation,9,Qualified,15471.48,0.147,2025-07-13,20250208,2274.31
8118,2025-10-30,247,Connectivity Module,45,Proposal,29799.89,0.432,2025-12-09,20251030,12873.55
8119,2024-04-29,265,Monitoring Device,5,Lead,208160.49,0.276,2024-06-19,20240429,57452.3
8120,2024-02-24,921,Medical Sensor,62,Qualified,14276.73,0.461,2024-06-23,20240224,6581.57
8121,2025-10-16,812,Monitoring Device,8,Negotiation,17707.89,0.863,2025-12-01,20251016,15281.91
8122,2024-05-21,982,Medical Sensor,56,Closed Lost,93051.07,0.612,2024-07-17,20240521,56947.25
8123,2021-06-25,261,Legacy Workstation,45,Proposal,9517.14,0.702,2021-11-19,20210625,6681.03
8124,2022-12-21,828,Connectivity Module,20,Proposal,35278.29,0.505,2023-06-11,20221221,17815.54
8125,2024-03-11,1086,Medical Sensor,35,Qualified,7893.21,0.729,2024-06-21,20240311,5754.15
8126,2021-06-04,242,Tablet Enterprise,20,Lead,7380.87,0.355,2021-11-21,20210604,2620.21
8127,2021-01-20,205,Monitoring Device,77,Lead,16160.19,0.686,2021-08-16,20210120,11085.89
8128,2021-09-05,1158,Laptop Standard,3,Closed Won,30425.77,0.186,2022-03-22,20210905,5659.19
8129,2022-04-30,490,Monitoring Device,28,Negotiation,54411.23,0.563,2022-07-22,20220430,30633.52
8130,2024-03-04,478,Legacy Workstation,56,Closed Won,106370.76,0.547,2024-03-27,20240304,58184.81
8131,2023-10-22,135,Tablet Enterprise,8,Proposal,11812.26,0.627,2024-03-05,20231022,7406.29
8132,2021-12-01,464,Connectivity Module,1,Qualified,39310.6,0.559,2022-03-23,20211201,21974.63
8133,2025-12-21,593,Laptop Standard,55,Negotiation,5225.54,0.491,2026-05-02,20251221,2565.74
8134,2021-02-19,1142,Industrial Scanner,22,Closed Lost,3742.61,0.192,2021-07-10,20210219,718.58
8135,2023-11-30,537,Laptop Pro,47,Proposal,56071.92,0.141,2024-06-24,20231130,7906.14
8136,2025-09-03,1134,Tablet Enterprise,42,Lead,14145.89,0.893,2026-03-28,20250903,12632.28
8137,2024-03-01,667,Industrial Scanner,27,Lead,58603.03,0.495,2024-08-21,20240301,29008.5
8138,2023-04-19,275,Medical Sensor,62,Qualified,13188.83,0.582,2023-06-10,20230419,7675.9
8139,2023-06-12,755,Accessory Kit,55,Lead,51233.08,0.655,2023-10-18,20230612,33557.67
8140,2023-09-16,766,Medical Sensor,43,Qualified,28848.34,0.374,2024-01-28,20230916,10789.28
8141,2022-09-22,696,Legacy Workstation,70,Lead,82968.75,0.329,2023-01-25,20220922,27296.72
8142,2023-05-20,139,Industrial Scanner,28,Lead,24378.72,0.573,2023-10-17,20230520,13969.01
8143,2022-03-10,976,Accessory Kit,1,Lead,18885.03,0.523,2022-08-25,20220310,9876.87
8144,2024-01-27,1105,Industrial Scanner,8,Negotiation,47464.49,0.421,2024-06-02,20240127,19982.55
8145,2021-05-15,993,Laptop Standard,34,Proposal,16412.16,0.139,2021-11-07,20210515,2281.29
8146,2021-05-21,991,Tablet Enterprise,63,Proposal,21838.14,0.53,2021-11-27,20210521,11574.21
8147,2023-09-13,1029,Industrial Scanner,12,Closed Lost,46890.44,0.434,2024-02-29,20230913,20350.45
8148,2023-05-09,1162,Laptop Standard,4,Lead,15147.85,0.426,2023-08-09,20230509,6452.98
8149,2021-04-14,1056,Service Contract,30,Negotiation,25299.4,0.617,2021-08-24,20210414,15609.73
8150,2021-09-20,863,Industrial Scanner,61,Closed Lost,39308.82,0.121,2021-11-02,20210920,4756.37
8151,2025-07-08,682,Service Contract,40,Closed Won,34848.83,0.09,2025-11-11,20250708,3136.39
8152,2025-11-23,976,Tablet Enterprise,18,Qualified,86123.27,0.459,2026-03-28,20251123,39530.58
8153,2021-12-02,433,Service Contract,41,Closed Won,8436.87,0.464,2022-05-12,20211202,3914.71
8154,2025-09-18,1122,Connectivity Module,66,Lead,54365.16,0.274,2025-12-14,20250918,14896.05
8155,2025-11-25,413,Tablet Enterprise,42,Qualified,8023.67,0.655,2026-05-18,20251125,5255.5
8156,2024-01-06,954,Tablet Enterprise,58,Closed Won,44301.16,0.594,2024-03-20,20240106,26314.89
8157,2025-02-23,1038,Medical Sensor,12,Proposal,56741.45,0.867,2025-04-04,20250223,49194.84
8158,2025-12-30,1158,Tablet Enterprise,45,Qualified,26918.97,0.379,2026-07-24,20251230,10202.29
8159,2025-01-20,394,Medical Sensor,11,Negotiation,118555.99,0.568,2025-08-23,20250120,67339.8
8160,2022-12-18,164,Service Contract,21,Closed Won,5548.42,0.188,2023-02-18,20221218,1043.1
8161,2022-12-16,459,Accessory Kit,67,Qualified,74920.12,0.512,2023-04-24,20221216,38359.1
8162,2021-05-19,222,Industrial Scanner,25,Qualified,139151.35,0.302,2021-10-18,20210519,42023.71
8163,2023-04-07,994,Industrial Scanner,85,Proposal,41349.72,0.249,2023-10-27,20230407,10296.08
8164,2024-11-28,235,Monitoring Device,42,Closed Won,11034.26,0.283,2025-04-04,20241128,3122.7
8165,2022-10-02,1019,Monitoring Device,68,Proposal,13543.51,0.233,2022-11-17,20221002,3155.64
8166,2024-01-04,620,Laptop Pro,79,Proposal,2091.06,0.123,2024-05-19,20240104,257.2
8167,2022-07-22,558,Service Contract,68,Lead,13125.29,0.268,2022-12-24,20220722,3517.58
